compliance_data_id,customer_id,transaction_id,transaction_amount,transaction_date,aml_check_passed,kyc_check_passed
5730,5730,8952,352,8206,no,no
5731,5731,426,319,3726,no,yes
5732,5732,6028,748,5506,no,yes
5733,5733,4665,737,5981,no,yes
5734,5734,6488,196,9322,yes,yes
5735,5735,7788,148,8264,yes,no
5736,5736,4503,176,8583,no,yes
5737,5737,340,781,6593,no,yes
5738,5738,5176,397,9601,yes,yes
5739,5739,8863,530,7496,no,yes
5740,5740,5623,680,3442,yes,yes
5741,5741,7,584,5318,yes,yes
5742,5742,3231,637,5611,no,no
5743,5743,8188,439,4160,yes,yes
5744,5744,6758,541,2578,yes,no
5745,5745,3117,96,6880,yes,no
5746,5746,1037,190,6378,yes,no
5747,5747,7182,517,7721,no,yes
5748,5748,8832,40,5234,yes,no
5749,5749,7178,47,9027,no,yes
5750,5750,1511,938,6563,no,no
5751,5751,3183,897,9122,yes,no
5752,5752,7021,286,4905,no,no
5753,5753,8504,793,8739,yes,no
5754,5754,6493,953,7881,no,yes
5755,5755,3968,63,2726,no,yes
5756,5756,704,805,4983,no,yes
5757,5757,3335,894,5897,yes,yes
5758,5758,8617,11,4155,no,no
5759,5759,5314,245,5501,yes,no
5760,5760,2932,236,2569,no,no
5761,5761,9556,364,4657,no,no
5762,5762,937,289,9817,no,yes
5763,5763,2264,138,2298,no,yes
5764,5764,3069,120,1514,no,no
5765,5765,2256,46,4273,no,yes
5766,5766,560,784,9782,no,no
5767,5767,9539,606,6446,no,yes
5768,5768,7378,196,6393,no,yes
5769,5769,292,422,4957,no,yes
5770,5770,4740,62,9904,yes,no
5771,5771,1856,754,2476,yes,yes
5772,5772,3784,647,9822,no,yes
5773,5773,1949,51,4494,no,no
5774,5774,9051,568,6721,no,no
5775,5775,1084,643,4012,no,yes
5776,5776,4491,932,4487,no,no
5777,5777,6396,936,3164,no,no
5778,5778,8198,204,2197,no,yes
5779,5779,8389,897,8451,yes,no
5780,5780,8898,499,9492,no,no
5781,5781,2751,293,3141,yes,no
5782,5782,4768,604,9349,yes,no
5783,5783,5384,806,9002,yes,yes
5784,5784,1622,751,6568,yes,yes
5785,5785,6272,475,5870,no,no
5786,5786,7454,894,3860,yes,no
5787,5787,4940,204,5985,no,no
5788,5788,413,848,1399,yes,yes
5789,5789,4050,482,6110,no,no
5790,5790,8273,127,1669,no,yes
5791,5791,6878,459,9147,yes,yes
5792,5792,6135,23,1912,no,no
5793,5793,72,262,9406,no,no
5794,5794,29,624,5476,yes,no
5795,5795,5914,458,4141,yes,no
5796,5796,1139,905,9353,no,yes
5797,5797,4345,432,1369,no,yes
5798,5798,5968,397,6661,yes,no
5799,5799,9205,659,9682,yes,yes
5800,5800,307,483,6049,yes,no
5801,5801,8515,504,6146,yes,no
5802,5802,5712,391,5496,no,yes
5803,5803,8980,425,3498,no,no
5804,5804,4045,252,2407,no,no
5805,5805,9206,733,6355,no,no
5806,5806,1204,965,9947,yes,yes
5807,5807,829,764,4597,yes,yes
5808,5808,9892,767,2346,no,no
5809,5809,2011,754,3131,no,no
5810,5810,6086,542,2990,yes,no
5811,5811,7231,27,9628,yes,no
5812,5812,9942,822,9544,yes,no
5813,5813,7114,955,3832,no,yes
5814,5814,8812,539,2209,no,no
5815,5815,8419,824,9297,no,no
5816,5816,8209,982,5132,no,no
5817,5817,4050,246,8864,no,no
5818,5818,9486,49,2385,no,yes
5819,5819,5055,716,6736,no,yes
5820,5820,1885,489,7143,yes,no
5821,5821,1203,998,4657,no,yes
5822,5822,2503,14,2044,yes,no
5823,5823,4688,49,2328,yes,no
5824,5824,4403,162,9861,no,yes
5825,5825,8439,531,9980,yes,no
5826,5826,3678,445,6659,no,no
5827,5827,1378,435,9104,yes,yes
5828,5828,141,348,7050,no,no
5829,5829,5283,542,4226,no,yes
5830,5830,9816,594,8758,no,no
5831,5831,1340,305,7732,no,yes
5832,5832,6703,362,3470,yes,yes
5833,5833,4717,660,5149,no,no
5834,5834,2727,299,3538,no,yes
5835,5835,680,475,5117,yes,yes
5836,5836,194,312,9527,yes,no
5837,5837,6890,582,8360,yes,yes
5838,5838,3546,666,1661,no,no
5839,5839,1878,765,5232,yes,yes
5840,5840,368,413,6444,yes,no
5841,5841,9201,2,9309,no,no
5842,5842,1703,824,1608,yes,yes
5843,5843,7571,792,4827,no,no
5844,5844,1307,179,6126,yes,yes
5845,5845,881,191,9828,yes,no
5846,5846,840,868,6082,no,yes
5847,5847,8982,917,9100,no,yes
5848,5848,7619,25,7430,yes,no
5849,5849,3021,714,2634,yes,yes
5850,5850,8257,66,2925,yes,yes
5851,5851,6197,260,6275,no,yes
5852,5852,4223,910,9998,yes,no
5853,5853,9371,495,6532,yes,no
5854,5854,8492,125,3201,yes,yes
5855,5855,3555,567,9783,no,yes
5856,5856,2756,347,5676,no,yes
5857,5857,2790,331,1441,yes,no
5858,5858,3061,529,8602,no,no
5859,5859,454,75,1991,yes,yes
5860,5860,4476,735,2318,yes,no
5861,5861,3371,816,3603,yes,yes
5862,5862,3056,589,3738,yes,yes
5863,5863,5556,146,3745,yes,no
5864,5864,803,491,9407,no,no
5865,5865,2772,702,3305,no,yes
5866,5866,6316,192,4845,yes,yes
5867,5867,848,622,6744,no,yes
5868,5868,7054,993,5083,no,no
5869,5869,9495,784,5902,no,no
5870,5870,8858,445,4332,no,yes
5871,5871,3081,937,4706,yes,no
5872,5872,9581,145,9775,no,no
5873,5873,5441,880,2268,no,yes
5874,5874,3613,466,4883,no,yes
5875,5875,9479,385,7522,yes,yes
5876,5876,7427,519,1201,yes,yes
5877,5877,6163,470,1605,no,no
5878,5878,4132,184,1697,no,yes
5879,5879,8510,978,5263,no,yes
5880,5880,9291,799,1225,no,yes
5881,5881,4267,497,8652,no,yes
5882,5882,6462,734,5388,no,yes
5883,5883,9895,935,4810,no,no
5884,5884,7049,297,9901,yes,no
5885,5885,2091,942,5621,yes,no
5886,5886,2087,985,6592,no,no
5887,5887,9231,766,2407,no,no
5888,5888,3980,969,6686,yes,no
5889,5889,1946,493,8772,yes,no
5890,5890,312,814,1328,yes,no
5891,5891,1883,884,6645,yes,no
5892,5892,1207,257,7902,no,yes
5893,5893,71,900,3799,no,no
5894,5894,1566,974,7348,yes,no
5895,5895,7577,736,4122,no,no
5896,5896,3136,976,4773,yes,yes
5897,5897,1935,967,9488,yes,yes
5898,5898,5462,662,3041,yes,yes
5899,5899,2690,486,5440,no,no
5900,5900,4500,562,2626,no,yes
5901,5901,2192,699,5672,no,yes
5902,5902,2196,734,8217,no,yes
5903,5903,2208,352,9749,no,no
5904,5904,2953,764,1161,yes,no
5905,5905,2970,95,9256,yes,yes
5906,5906,6694,71,3414,no,yes
5907,5907,4432,977,2914,no,no
5908,5908,4768,613,8457,no,no
5909,5909,2535,620,8943,yes,no
5910,5910,9086,394,9756,yes,yes
5911,5911,6398,836,5904,no,yes
5912,5912,8833,771,8197,no,no
5913,5913,2800,630,1219,no,yes
5914,5914,3245,223,4124,no,yes
5915,5915,1184,589,5154,no,yes
5916,5916,8713,896,8755,yes,no
5917,5917,9060,914,2237,yes,no
5918,5918,4853,989,9926,yes,no
5919,5919,6175,114,9979,no,yes
5920,5920,3912,148,7784,no,yes
5921,5921,5661,395,6682,no,no
5922,5922,8891,972,5131,yes,yes
5923,5923,2494,303,4299,no,no
5924,5924,9984,40,8779,yes,yes
5925,5925,2325,215,7819,no,yes
5926,5926,8503,160,7371,no,no
5927,5927,6922,747,2402,yes,no
5928,5928,3225,814,8334,no,yes
5929,5929,5319,312,2763,no,yes
5930,5930,2419,622,5774,yes,no
5931,5931,8018,775,2910,yes,no
5932,5932,3080,825,6538,no,yes
5933,5933,9979,118,1425,yes,yes
5934,5934,3911,264,3005,yes,yes
5935,5935,5681,889,5463,yes,no
5936,5936,5507,16,1973,no,no
5937,5937,1586,581,3050,yes,yes
5938,5938,7034,524,1626,no,yes
5939,5939,4209,869,3955,no,no
5940,5940,8109,266,9106,no,yes
5941,5941,7517,465,4965,yes,no
5942,5942,2494,997,7738,yes,yes
5943,5943,5355,680,5889,yes,yes
5944,5944,2770,857,2933,no,yes
5945,5945,443,4,1069,yes,yes
5946,5946,5552,649,1870,no,yes
5947,5947,1003,233,1071,yes,no
5948,5948,8426,400,3335,yes,no
5949,5949,6056,774,1232,yes,yes
5950,5950,7806,362,5991,yes,no
5951,5951,7598,942,3984,no,no
5952,5952,6270,396,4875,no,yes
5953,5953,6849,182,5968,no,yes
5954,5954,1589,682,9090,yes,yes
5955,5955,574,170,3530,yes,yes
5956,5956,7854,128,4044,yes,yes
5957,5957,7885,280,7085,no,no
5958,5958,7320,265,5212,no,no
5959,5959,1059,778,4621,yes,yes
5960,5960,8783,941,7817,yes,yes
5961,5961,3905,730,7678,no,no
5962,5962,4747,737,7994,yes,yes
5963,5963,9967,466,7510,yes,yes
5964,5964,6142,850,8420,yes,no
5965,5965,4985,120,3122,yes,no
5966,5966,8802,726,4002,no,no
5967,5967,7021,838,1562,yes,yes
5968,5968,1763,678,7482,yes,no
5969,5969,7567,123,9456,no,no
5970,5970,9680,361,4227,yes,yes
5971,5971,2494,170,6104,no,no
5972,5972,814,267,7294,no,no
5973,5973,446,724,8367,yes,yes
5974,5974,3328,746,3222,no,yes
5975,5975,1570,102,2371,no,yes
5976,5976,2114,823,7268,yes,no
5977,5977,3151,499,5654,no,yes
5978,5978,7534,513,5451,yes,yes
5979,5979,9667,324,5499,no,no
5980,5980,6976,322,5806,no,no
5981,5981,5353,446,8573,no,no
5982,5982,9180,923,6102,yes,yes
5983,5983,6268,537,2144,no,yes
5984,5984,3361,922,8274,no,no
5985,5985,5268,377,8572,no,no
5986,5986,9703,450,7131,yes,no
5987,5987,6062,5,6284,yes,yes
5988,5988,6808,820,5574,yes,no
5989,5989,5318,714,1281,no,yes
5990,5990,8736,344,6786,no,yes
5991,5991,4615,776,9878,yes,yes
5992,5992,1380,569,7707,no,no
5993,5993,4449,154,6867,no,yes
5994,5994,314,834,2721,yes,yes
5995,5995,5901,431,8399,yes,yes
5996,5996,4604,454,7588,no,no
5997,5997,6785,871,6010,yes,yes
5998,5998,5790,698,5931,yes,yes
5999,5999,3674,306,8000,no,no
6000,6000,169,558,3838,yes,yes
6001,6001,4743,750,3509,yes,yes
6002,6002,4901,91,8127,no,no
6003,6003,8216,727,7226,yes,yes
6004,6004,9811,988,1544,no,yes
6005,6005,4516,192,2455,no,no
6006,6006,6941,483,7356,yes,no
6007,6007,1061,204,7030,no,no
6008,6008,2037,580,6199,no,no
6009,6009,8954,608,7669,no,yes
6010,6010,8007,210,3276,yes,yes
6011,6011,7200,409,1974,no,no
6012,6012,5226,852,7752,no,no
6013,6013,5376,667,7986,yes,no
6014,6014,743,518,6072,no,yes
6015,6015,1727,523,5238,yes,yes
6016,6016,2305,692,7354,no,yes
6017,6017,5178,636,8198,yes,yes
6018,6018,1130,157,9238,yes,no
6019,6019,7827,365,4660,no,yes
6020,6020,5575,315,8881,no,no
6021,6021,3667,297,1877,yes,no
6022,6022,3999,487,6258,yes,no
6023,6023,5845,771,9183,no,yes
6024,6024,7330,68,1991,no,yes
6025,6025,8224,183,7571,yes,no
6026,6026,2801,996,2469,yes,yes
6027,6027,9075,534,3742,no,yes
6028,6028,8451,557,5636,yes,no
6029,6029,4073,64,6901,yes,no
6030,6030,1186,827,8840,no,yes
6031,6031,5251,331,5861,yes,no
6032,6032,4118,494,8461,no,no
6033,6033,5050,552,8430,yes,yes
6034,6034,642,931,1625,yes,no
6035,6035,2927,53,6826,no,no
6036,6036,7977,176,8925,no,no
6037,6037,3391,206,8690,no,yes
6038,6038,1177,236,4298,yes,no
6039,6039,4682,828,3946,yes,yes
6040,6040,8039,705,5569,no,no
6041,6041,4445,711,1506,no,yes
6042,6042,3546,931,5353,no,yes
6043,6043,2327,453,5081,yes,yes
6044,6044,3186,412,9905,no,no
6045,6045,4769,62,9743,yes,yes
6046,6046,9660,534,6205,yes,no
6047,6047,290,843,3558,no,yes
6048,6048,9838,119,3016,no,no
6049,6049,9691,828,8395,no,no
6050,6050,3307,618,5962,yes,no
6051,6051,2063,572,1430,yes,yes
6052,6052,6345,391,6553,yes,yes
6053,6053,9304,904,1321,no,no
6054,6054,1639,925,8707,yes,yes
6055,6055,4692,55,7956,yes,yes
6056,6056,3423,779,6372,no,yes
6057,6057,7197,541,4419,yes,no
6058,6058,3539,891,5180,no,yes
6059,6059,5611,532,7205,yes,no
6060,6060,1801,425,5959,yes,no
6061,6061,9239,737,2278,yes,yes
6062,6062,6240,205,9073,no,no
6063,6063,4356,407,4298,no,no
6064,6064,347,464,5888,yes,no
6065,6065,1500,57,7150,yes,no
6066,6066,8828,457,4672,yes,yes
6067,6067,5972,483,5859,no,yes
6068,6068,3620,129,9626,no,yes
6069,6069,7801,314,7337,no,yes
6070,6070,8281,505,3868,yes,yes
6071,6071,3211,596,4316,yes,yes
6072,6072,786,478,3409,yes,yes
6073,6073,4299,537,2766,no,yes
6074,6074,4168,472,2996,no,no
6075,6075,5024,406,5159,yes,no
6076,6076,454,569,1234,yes,no
6077,6077,9939,665,4544,no,no
6078,6078,3416,893,5798,yes,no
6079,6079,6061,309,4288,yes,yes
6080,6080,9854,150,2796,no,no
6081,6081,6172,894,5560,no,no
6082,6082,2592,246,2386,yes,yes
6083,6083,8713,345,3952,yes,no
6084,6084,3007,156,3276,no,yes
6085,6085,2953,984,6806,yes,yes
6086,6086,1665,432,5958,no,yes
6087,6087,1639,485,1616,yes,no
6088,6088,1169,449,6124,yes,yes
6089,6089,4535,389,3539,no,no
6090,6090,8139,747,9857,yes,no
6091,6091,6861,619,8219,yes,no
6092,6092,2166,987,2714,no,no
6093,6093,5807,686,5132,no,no
6094,6094,7000,445,2613,yes,no
6095,6095,6649,611,2711,no,no
6096,6096,583,881,6928,no,no
6097,6097,3160,946,7557,no,yes
6098,6098,7575,933,2609,no,no
6099,6099,567,312,1848,no,yes
6100,6100,6101,416,3229,no,no
6101,6101,8685,133,6014,no,no
6102,6102,6031,935,4425,yes,yes
6103,6103,8377,136,6204,no,no
6104,6104,8452,301,9003,no,no
6105,6105,9604,836,2518,yes,yes
6106,6106,5087,878,1005,yes,yes
6107,6107,1977,880,5461,yes,yes
6108,6108,651,848,9405,yes,no
6109,6109,7754,956,3889,yes,yes
6110,6110,7134,465,8481,no,no
6111,6111,770,416,5300,yes,no
6112,6112,4019,302,6079,no,no
6113,6113,2722,492,6184,yes,no
6114,6114,8374,620,6921,no,no
6115,6115,2259,323,8075,no,no
6116,6116,9038,42,3428,yes,yes
6117,6117,9647,599,6161,yes,yes
6118,6118,3080,751,3747,no,no
6119,6119,3724,789,9021,no,yes
6120,6120,9772,139,3022,yes,yes
6121,6121,6525,668,7119,yes,yes
6122,6122,3164,726,8474,yes,no
6123,6123,4609,615,2595,yes,yes
6124,6124,149,376,7367,no,no
6125,6125,6832,335,2576,no,no
6126,6126,9262,114,5059,no,no
6127,6127,7955,153,5636,no,yes
6128,6128,3517,607,8886,yes,yes
6129,6129,2145,566,1886,yes,no
6130,6130,4185,729,4648,no,yes
6131,6131,1505,584,4704,yes,no
6132,6132,4249,318,8307,no,yes
6133,6133,9039,790,5305,no,no
6134,6134,4554,994,7996,yes,no
6135,6135,8834,420,8813,no,no
6136,6136,3328,363,1778,no,no
6137,6137,6331,977,8508,no,no
6138,6138,6094,197,8734,yes,yes
6139,6139,109,567,4221,no,yes
6140,6140,8174,817,2539,yes,no
6141,6141,9312,568,6268,no,no
6142,6142,1441,803,6367,yes,no
6143,6143,8373,130,7351,no,yes
6144,6144,1353,804,4516,no,yes
6145,6145,8050,91,8527,no,no
6146,6146,1747,178,8827,yes,yes
6147,6147,3971,278,2535,no,no
6148,6148,6571,698,4703,no,yes
6149,6149,6816,945,4800,yes,no
6150,6150,1196,953,4512,yes,no
6151,6151,9329,125,4139,no,no
6152,6152,4373,569,6318,no,yes
6153,6153,66,994,8722,no,no
6154,6154,8500,870,9268,no,no
6155,6155,5285,926,5714,yes,no
6156,6156,1578,288,9053,no,no
6157,6157,7902,24,9268,yes,yes
6158,6158,8966,36,7026,no,yes
6159,6159,2490,639,8763,yes,no
6160,6160,9386,888,3481,yes,no
6161,6161,4645,424,9333,yes,yes
6162,6162,1393,206,1252,yes,yes
6163,6163,5868,124,6224,no,no
6164,6164,2261,298,9541,no,yes
6165,6165,2629,351,2359,no,no
6166,6166,6114,296,4444,yes,yes
6167,6167,7736,187,4894,yes,no
6168,6168,8567,785,5736,yes,no
6169,6169,9908,424,8996,no,no
6170,6170,1061,769,3107,no,yes
6171,6171,539,511,8970,yes,no
6172,6172,7086,91,2041,yes,yes
6173,6173,3872,802,8084,yes,yes
6174,6174,7471,406,3468,no,yes
6175,6175,1383,903,9675,yes,yes
6176,6176,4112,543,7295,yes,yes
6177,6177,2933,945,6884,no,no
6178,6178,2168,646,5678,no,yes
6179,6179,2725,562,1778,yes,no
6180,6180,9025,519,2431,no,yes
6181,6181,6359,402,4392,yes,yes
6182,6182,8056,273,3937,no,no
6183,6183,8197,657,1920,yes,no
6184,6184,8922,834,4943,no,no
6185,6185,149,349,3704,no,yes
6186,6186,2501,19,3463,yes,no
6187,6187,1876,152,8785,yes,yes
6188,6188,3868,36,8656,no,yes
6189,6189,1320,850,4610,yes,yes
6190,6190,8729,706,5516,yes,no
6191,6191,8188,611,7768,yes,yes
6192,6192,6056,297,4644,no,no
6193,6193,4874,881,5561,yes,no
6194,6194,6970,756,7282,yes,yes
6195,6195,5937,596,5626,yes,yes
6196,6196,5445,500,9130,no,no
6197,6197,3950,46,6353,yes,yes
6198,6198,1561,325,8773,yes,yes
6199,6199,9866,30,7985,no,no
6200,6200,7754,844,4245,yes,no
6201,6201,1215,662,2855,no,yes
6202,6202,2825,337,9424,no,yes
6203,6203,5967,325,3812,yes,yes
6204,6204,8747,455,7919,yes,yes
6205,6205,5837,507,6466,no,yes
6206,6206,8734,499,4471,no,yes
6207,6207,2323,637,2807,no,no
6208,6208,7745,666,7145,no,yes
6209,6209,1677,852,2565,no,yes
6210,6210,9151,766,7244,yes,yes
6211,6211,4366,233,1613,no,yes
6212,6212,7814,379,2249,no,no
6213,6213,1600,50,5646,yes,yes
6214,6214,9412,9,6135,no,yes
6215,6215,5693,726,1407,no,yes
6216,6216,401,398,1163,no,yes
6217,6217,2914,37,7744,yes,yes
6218,6218,9863,66,4166,yes,no
6219,6219,6654,453,2450,yes,no
6220,6220,827,787,5255,no,yes
6221,6221,1495,582,7938,no,yes
6222,6222,5943,206,7639,no,no
6223,6223,3828,554,1745,yes,yes
6224,6224,7103,509,1129,yes,no
6225,6225,7017,68,1156,yes,yes
6226,6226,5128,571,3299,yes,no
6227,6227,2223,840,8046,no,no
6228,6228,5994,338,3250,no,yes
6229,6229,6179,755,9215,no,no
6230,6230,7638,307,9475,no,yes
6231,6231,1146,773,2816,yes,yes
6232,6232,6735,144,2437,no,no
6233,6233,1339,724,4643,no,no
6234,6234,678,653,6226,no,yes
6235,6235,1382,255,1129,yes,no
6236,6236,5264,988,5808,no,no
6237,6237,4749,399,4348,yes,yes
6238,6238,4321,491,3247,yes,no
6239,6239,8255,389,9861,no,yes
6240,6240,9087,903,9991,no,yes
6241,6241,5132,844,3117,yes,yes
6242,6242,4582,438,7863,yes,yes
6243,6243,6500,456,7220,no,yes
6244,6244,4845,957,1760,no,yes
6245,6245,3911,127,9990,no,no
6246,6246,8653,829,3462,yes,no
6247,6247,893,627,6589,no,yes
6248,6248,3451,943,1726,no,yes
6249,6249,147,627,8840,yes,yes
6250,6250,7776,947,2684,no,yes
6251,6251,1706,882,1405,no,no
6252,6252,4341,996,2370,yes,no
6253,6253,4604,463,7258,no,yes
6254,6254,960,65,9853,yes,no
6255,6255,857,323,1462,no,no
6256,6256,1428,837,1364,yes,yes
6257,6257,2730,625,5458,yes,yes
6258,6258,4975,387,4683,yes,yes
6259,6259,4654,53,9294,no,no
6260,6260,6110,968,4524,no,yes
6261,6261,6192,172,4877,no,no
6262,6262,2162,490,6376,yes,yes
6263,6263,4399,468,2503,yes,no
6264,6264,4858,611,1246,yes,no
6265,6265,9331,80,9763,no,no
6266,6266,6258,701,9718,yes,yes
6267,6267,6698,241,1341,yes,yes
6268,6268,9233,627,1186,yes,no
6269,6269,3023,371,5207,yes,yes
6270,6270,9555,220,1962,no,yes
6271,6271,344,247,4768,no,yes
6272,6272,7126,487,8039,yes,no
6273,6273,8627,613,5924,yes,yes
6274,6274,1701,163,5711,no,no
6275,6275,549,91,2735,yes,no
6276,6276,8819,1,7877,no,no
6277,6277,4947,730,8653,yes,no
6278,6278,544,445,9515,yes,no
6279,6279,1025,484,3509,yes,yes
6280,6280,7053,463,4605,no,no
6281,6281,8478,835,7001,yes,no
6282,6282,3954,180,5928,yes,yes
6283,6283,1022,894,5151,yes,no
6284,6284,6060,628,2038,yes,no
6285,6285,1317,162,2962,no,no
6286,6286,7681,384,3245,no,no
6287,6287,8911,910,5768,yes,yes
6288,6288,5678,320,6726,no,no
6289,6289,1818,452,4315,no,yes
6290,6290,6424,727,1098,yes,no
6291,6291,2066,880,1926,yes,no
6292,6292,8239,658,4143,yes,no
6293,6293,1370,145,7032,no,no
6294,6294,3140,115,8382,no,no
6295,6295,2784,26,5534,no,yes
6296,6296,5271,260,8231,no,yes
6297,6297,4217,491,1568,no,no
6298,6298,5580,676,5660,yes,no
6299,6299,294,869,3569,no,no
6300,6300,7879,941,5208,no,yes
6301,6301,4041,856,2686,no,yes
6302,6302,2372,32,4014,yes,no
6303,6303,937,725,2113,no,no
6304,6304,232,460,4441,no,yes
6305,6305,7076,488,4842,yes,yes
6306,6306,7338,93,7021,no,no
6307,6307,306,284,3923,yes,no
6308,6308,7681,825,8060,no,no
6309,6309,3073,547,6944,yes,yes
6310,6310,8650,212,8882,no,yes
6311,6311,3361,538,2480,yes,no
6312,6312,1576,971,1857,no,yes
6313,6313,3341,278,5075,no,yes
6314,6314,852,100,7419,no,no
6315,6315,6098,80,2968,yes,no
6316,6316,5251,552,3211,yes,yes
6317,6317,1913,997,2903,no,yes
6318,6318,7210,139,6655,yes,no
6319,6319,5690,798,3699,no,yes
6320,6320,817,359,2633,yes,yes
6321,6321,9216,589,5950,no,yes
6322,6322,2721,687,8723,no,no
6323,6323,4876,715,2442,yes,no
6324,6324,7367,243,3906,yes,no
6325,6325,5541,892,1017,no,yes
6326,6326,882,821,9953,no,yes
6327,6327,3619,140,1107,yes,no
6328,6328,1285,14,3326,no,no
6329,6329,2168,882,3566,no,no
6330,6330,42,333,7916,yes,no
6331,6331,6381,267,6990,yes,yes
6332,6332,7727,7,5920,yes,yes
6333,6333,8246,634,4981,yes,no
6334,6334,4658,102,7826,no,yes
6335,6335,7598,436,1404,yes,no
6336,6336,507,996,4093,no,no
6337,6337,871,547,2996,yes,no
6338,6338,6799,521,5200,no,no
6339,6339,926,178,8611,yes,yes
6340,6340,2629,259,5764,no,no
6341,6341,3938,131,7658,yes,yes
6342,6342,7992,362,4025,no,no
6343,6343,7014,85,9662,yes,no
6344,6344,9392,753,9921,yes,no
6345,6345,5047,324,4789,yes,no
6346,6346,5957,772,4282,no,yes
6347,6347,6831,997,5675,yes,no
6348,6348,1191,377,4169,yes,no
6349,6349,2523,734,3006,no,no
6350,6350,6007,722,1468,yes,yes
6351,6351,4453,974,3651,yes,yes
6352,6352,7246,881,1503,yes,yes
6353,6353,9327,784,3983,no,yes
6354,6354,758,723,2395,no,yes
6355,6355,1733,464,3473,yes,yes
6356,6356,2079,720,2534,no,yes
6357,6357,4818,342,5811,yes,yes
6358,6358,40,3,6576,yes,yes
6359,6359,6135,35,3909,no,no
6360,6360,1201,630,2609,yes,no
6361,6361,7091,617,7050,no,no
6362,6362,5141,484,7874,yes,no
6363,6363,2251,411,3175,yes,yes
6364,6364,4273,790,4417,no,no
6365,6365,2656,146,3945,no,no
6366,6366,3088,287,9947,no,no
6367,6367,9231,7,2711,yes,no
6368,6368,9777,751,9956,no,yes
6369,6369,2283,396,3726,no,no
6370,6370,863,323,7079,no,no
6371,6371,7681,338,7024,yes,no
6372,6372,7370,224,5621,yes,no
6373,6373,6695,990,2850,yes,no
6374,6374,1930,954,5465,no,yes
6375,6375,2674,396,2396,yes,no
6376,6376,21,949,3554,no,yes
6377,6377,5202,419,3267,yes,no
6378,6378,4875,349,4722,yes,no
6379,6379,4189,895,5503,yes,no
6380,6380,259,503,9346,yes,yes
6381,6381,4182,548,6339,no,yes
6382,6382,2352,578,5392,yes,no
6383,6383,3253,663,4373,no,no
6384,6384,3191,846,5071,yes,no
6385,6385,1877,500,8647,yes,yes
6386,6386,7334,886,8380,no,no
6387,6387,9813,679,6229,no,yes
6388,6388,1370,328,3937,yes,no
6389,6389,8405,766,6399,yes,yes
6390,6390,5966,602,1279,yes,no
6391,6391,4937,140,7812,yes,yes
6392,6392,8181,153,6085,no,yes
6393,6393,184,657,7274,no,yes
6394,6394,2903,890,5008,no,no
6395,6395,9337,494,1467,no,no
6396,6396,1240,696,1450,yes,no
6397,6397,9529,13,4602,no,no
6398,6398,9401,268,1949,yes,yes
6399,6399,6781,926,5709,no,no
6400,6400,3091,725,4586,no,yes
6401,6401,7263,143,4500,yes,yes
6402,6402,5485,253,3661,yes,yes
6403,6403,2528,760,8025,yes,no
6404,6404,9584,53,1218,yes,no
6405,6405,5183,120,3559,yes,yes
6406,6406,7816,68,3891,yes,yes
6407,6407,884,426,7578,no,yes
6408,6408,4405,868,6301,no,yes
6409,6409,5170,276,6690,yes,yes
