transaction_id,customer_id,deposit_amount,withdrawal_amount,transfer_amount,transaction_date
105747,5664,7358,4360,3223,16/04/1999 04:30:46
430628,5665,4136,8427,9317,05/01/2021 06:04:38
378827,5666,3583,2584,9795,20/08/2004 10:09:45
2512,5667,1252,2710,7415,11/08/1992 03:48:42
903679,5668,4734,4743,9421,27/03/2017 16:34:31
965390,5669,1307,4609,8244,02/01/1985 09:40:39
117858,5670,8222,7171,9102,01/02/1990 14:21:37
55803,5671,5357,7188,4837,30/04/1996 04:44:38
30373,5672,3533,9878,3076,02/08/2016 14:30:25
562169,5673,9765,1208,7989,27/04/1994 02:48:25
65971,5674,5116,9611,6339,27/04/2009 18:16:17
464628,5675,6830,3522,4291,06/05/2020 08:50:52
198968,5676,4408,6343,5142,21/08/1983 22:21:43
714787,5677,6531,5391,7549,17/08/2008 09:52:01
345571,5678,8997,4380,4389,15/07/1988 04:46:34
615650,5679,1155,3016,3282,22/02/1990 02:06:59
961433,5680,8224,4190,8427,06/01/1980 17:11:21
952396,5681,3530,3878,6938,25/04/1983 19:12:54
553425,5682,2263,7353,2924,21/10/2001 00:48:37
16757,5683,6073,8730,8731,01/05/2015 14:57:47
166213,5684,4674,2046,8700,30/10/2013 23:21:27
678282,5685,6284,4469,5239,02/04/1991 16:05:41
52990,5686,5498,4791,4877,03/06/1990 15:17:16
412953,5687,9932,6088,1086,06/04/1986 08:26:26
779924,5688,3657,8948,1827,11/03/1989 10:53:54
407526,5689,6647,1208,2335,17/09/2011 17:42:13
219911,5690,5476,7888,7680,08/05/1996 13:23:20
921250,5691,6980,6322,7615,01/05/2018 23:27:33
230005,5692,2940,9681,4532,18/02/1989 10:34:51
598947,5693,2844,2795,8174,16/04/2013 09:17:49
415290,5694,5880,2462,7801,29/01/2007 20:26:55
587777,5695,1313,9312,9569,27/06/2012 06:11:23
564534,5696,2251,2608,3824,26/10/1991 19:47:45
62043,5697,5030,1446,8581,19/08/2006 20:33:19
938520,5698,1471,6159,9863,30/08/1993 14:12:48
464615,5699,3664,4881,9190,05/04/1992 09:40:42
942698,5700,8723,6421,6542,01/06/1996 10:27:03
572145,5701,9159,3519,8778,27/04/2009 11:57:17
484834,5702,3736,1364,9312,18/04/2021 12:55:28
384270,5703,6046,5535,5812,18/03/2002 13:47:07
924189,5704,6732,1932,6803,13/02/1986 01:59:53
549600,5705,6643,7726,3354,28/11/1986 17:04:04
512219,5706,3310,4234,1339,10/09/2008 11:14:42
878763,5707,7055,4525,4853,16/05/1990 09:35:06
695735,5708,8851,1223,5777,08/06/2004 08:56:24
119081,5709,1847,2226,3719,11/10/2014 16:55:06
179753,5710,4021,4162,6705,06/02/2011 01:31:23
817877,5711,5585,4322,8859,14/12/1988 19:28:30
959582,5712,8768,3571,1530,09/01/2010 00:00:22
498733,5713,7673,5313,7440,03/03/2014 20:07:51
357430,5714,5879,5769,7676,11/09/1990 03:14:13
639067,5715,2346,1783,5187,08/02/2006 16:44:29
512167,5716,7420,1078,8958,31/03/1996 11:39:53
956869,5717,7802,4833,3554,19/06/2016 11:54:14
113452,5718,9648,2424,5056,09/05/2012 16:17:35
10012,5719,5736,6841,3154,19/06/2018 04:44:39
931235,5720,7772,9974,6171,13/04/1980 03:18:28
939801,5721,1375,9096,6407,27/05/2015 11:05:54
547957,5722,2398,1578,6803,17/07/2021 15:59:39
14070,5723,9027,6078,7493,04/11/2005 04:47:45
81456,5724,4222,8845,3226,30/10/2018 10:40:22
969785,5725,7443,2348,4042,24/02/2013 12:11:15
359332,5726,9273,2793,4906,05/11/2008 23:43:36
799538,5727,6728,8955,1040,25/09/2018 17:45:28
843285,5728,4951,8756,9546,29/09/1982 10:12:16
729109,5729,3425,4843,4483,28/08/2017 03:16:08
161088,5730,5493,2865,2144,17/12/1990 12:12:24
93052,5731,8069,7965,9455,06/01/1991 22:39:48
567080,5732,9329,7522,5411,02/03/1994 02:15:32
978676,5733,7648,5313,6914,27/02/2012 03:42:01
109801,5734,6223,4241,7563,24/09/2020 05:08:16
774158,5735,5660,4298,1724,25/03/2000 11:28:09
977028,5736,6824,8104,6039,12/03/2016 08:18:30
942880,5737,6408,9251,5640,11/08/2021 08:12:36
542109,5738,7926,4550,7812,04/05/1993 14:53:51
957637,5739,5444,7579,9565,25/06/2007 13:14:47
192951,5740,5441,2222,8161,16/03/2019 02:24:33
471980,5741,6545,9394,7960,11/09/2017 14:55:04
214348,5742,2396,9835,3666,11/06/1980 14:26:24
62368,5743,6170,4478,5690,11/02/1989 17:42:38
16466,5744,4036,2560,5218,16/04/1986 11:03:41
846995,5745,8803,5615,9230,20/06/1996 20:32:56
288203,5746,8925,3343,1120,06/04/2021 22:33:30
672778,5747,5418,5950,1288,29/12/1987 15:17:16
631219,5748,5210,1110,8218,09/07/2003 06:07:00
843039,5749,6457,9849,2826,07/05/2008 16:21:56
118432,5750,1498,7895,4223,28/10/2013 15:33:34
109437,5751,4986,3187,8867,29/07/1986 04:09:50
646107,5752,6119,7954,6080,13/10/2002 23:50:38
931914,5753,8134,7031,6567,14/10/1997 17:09:34
447801,5754,7813,2088,7049,14/12/1980 07:43:50
676871,5755,1571,7786,6125,03/02/2022 12:56:47
593604,5756,2673,7812,3735,15/02/2004 20:51:23
281059,5757,7701,4937,2591,19/02/2010 12:56:58
997733,5758,6774,9324,5336,27/03/2007 22:35:49
657340,5759,5234,1669,2027,13/02/2006 15:04:16
914970,5760,2609,8394,5732,05/12/2018 10:58:56
28095,5761,5901,5360,5554,30/11/2017 04:28:18
407132,5762,4513,6710,5633,25/03/2012 06:43:01
645220,5763,5215,3479,3507,13/04/1980 00:48:15
232870,5764,2186,1821,8619,09/11/1980 00:53:01
342294,5765,2935,1094,9184,26/11/2000 03:36:24
534694,5766,8925,3665,8095,24/11/2009 16:47:54
491350,5767,3184,6074,7320,30/08/1984 15:33:41
969455,5768,2738,6363,4603,07/04/1984 04:47:39
847495,5769,1324,9107,5256,04/05/1994 02:05:05
672389,5770,4063,3385,1464,11/11/1981 08:44:44
67409,5771,4255,8123,4544,05/08/2008 09:31:44
811967,5772,3254,1088,5868,10/07/2021 16:55:38
676358,5773,7792,2287,6353,12/01/1982 09:17:18
788810,5774,2526,7933,3366,30/10/2001 08:35:02
291375,5775,3505,2592,6339,17/09/1983 12:32:21
722538,5776,5528,7679,7980,16/06/1995 22:00:34
880502,5777,9962,7205,7038,10/01/1983 17:16:59
108182,5778,3251,7157,6012,15/05/2010 19:38:42
510625,5779,6015,4975,8109,21/03/2011 06:42:59
256721,5780,3909,6053,8886,11/09/2017 19:31:37
377401,5781,8508,8431,3902,19/03/1993 17:27:52
702462,5782,2076,1195,5837,10/07/1984 20:09:55
39685,5783,3853,1598,4098,23/01/2023 01:59:48
330013,5784,1228,7976,8965,23/07/1998 12:13:59
320041,5785,2148,5354,7548,01/11/2019 04:01:42
836020,5786,8261,5594,4156,08/10/2021 00:38:06
476873,5787,4953,2136,6409,04/02/2000 03:48:10
949742,5788,7603,8205,5325,18/09/2012 16:59:00
561381,5789,2608,6898,1579,20/01/2015 10:51:52
781308,5790,3723,1720,5068,23/03/2015 09:01:58
156252,5791,6736,9503,2606,27/01/2022 12:53:51
344853,5792,5992,6653,1933,26/03/1988 00:32:29
136432,5793,3023,8567,7644,19/03/2021 08:55:36
240397,5794,4698,7915,1396,28/12/2013 03:19:18
603173,5795,4547,1598,6080,13/08/1985 10:45:13
371893,5796,1983,2352,1511,30/05/1984 19:07:55
795178,5797,8901,1566,7186,09/10/1984 14:37:56
635014,5798,5165,9655,6120,29/04/1999 06:07:11
58977,5799,5036,1339,5682,28/04/1982 20:11:20
751919,5800,8418,2147,1320,12/09/1998 13:11:41
719142,5801,7034,8336,5485,15/01/2002 07:15:05
953803,5802,7284,8333,8107,12/05/2002 05:51:16
598571,5803,9859,4328,8582,27/04/1987 00:48:40
15215,5804,5525,2222,9075,27/03/1987 08:15:18
711526,5805,2965,6569,7560,22/09/1981 04:08:40
237559,5806,3716,2189,7421,21/12/2020 22:52:47
453745,5807,8928,9784,3240,24/12/2007 18:23:12
279406,5808,4424,9483,6776,22/01/2001 11:42:11
175277,5809,4753,9334,3481,23/03/1989 14:12:34
538795,5810,8916,9092,6677,10/09/1986 04:04:19
366483,5811,8578,9494,3075,05/05/1986 10:40:53
807446,5812,4226,5006,7652,10/10/1992 10:30:29
452897,5813,1745,3586,3434,10/03/1982 19:13:26
452061,5814,7174,4030,6312,19/01/1999 07:59:57
192238,5815,3263,1501,4883,02/12/1996 17:10:44
442991,5816,2284,8312,1376,07/02/2018 10:30:48
248427,5817,9944,1335,2061,14/09/2015 19:08:04
746783,5818,4220,6458,2128,27/07/1990 20:01:46
207894,5819,8563,8316,6117,27/02/1994 12:34:47
780328,5820,1454,2139,9287,26/04/1991 09:21:42
749518,5821,5932,3143,8730,07/07/1982 00:52:10
910502,5822,1124,9799,6567,05/10/2013 20:19:09
659476,5823,4584,2881,5163,04/07/2018 18:51:11
536983,5824,3950,4488,9075,22/05/2020 08:47:16
832517,5825,4150,9603,6487,24/10/2005 06:25:09
183256,5826,1418,3216,6736,08/08/1998 21:10:33
49896,5827,9523,8487,3352,21/01/1989 22:57:37
725204,5828,5153,7435,9182,21/02/2006 21:12:07
71641,5829,2165,8138,4618,21/04/1997 20:47:16
184351,5830,8686,2773,3034,23/07/1980 20:21:07
728571,5831,8157,5349,6508,06/01/2003 08:05:11
994108,5832,2705,8817,7647,02/09/1982 04:08:05
382263,5833,6834,2715,3973,04/01/1981 13:50:13
127267,5834,5069,2794,6521,28/09/1987 00:19:46
315037,5835,7714,8874,4509,16/07/1989 23:50:00
863054,5836,8677,6205,8130,16/09/1997 20:58:28
126059,5837,8610,3983,7262,13/03/2010 07:45:04
705201,5838,9606,3242,8815,15/05/1983 14:18:55
676508,5839,9470,6185,6828,07/06/2014 22:14:51
675833,5840,3899,9272,1901,10/04/1994 05:59:30
547415,5841,7696,5281,6820,05/03/1999 07:57:14
581776,5842,5989,4243,2931,19/11/2019 10:10:03
829738,5843,3949,9276,6885,10/12/1997 13:22:10
944126,5844,3273,2541,6315,07/03/2005 16:15:38
808741,5845,2139,7590,9432,30/06/2018 10:37:07
896103,5846,5241,9334,5838,22/10/2017 13:53:58
448511,5847,9774,7077,5048,13/05/2006 18:31:36
387689,5848,5355,4980,2678,09/03/2002 22:08:37
784804,5849,8920,8042,5554,14/12/2000 01:00:43
345852,5850,7534,2082,3013,25/02/2004 11:04:34
378703,5851,1216,3356,3726,31/01/2005 13:29:33
307585,5852,6949,4290,4172,23/01/2009 10:12:53
400231,5853,9795,8265,2990,10/08/1998 06:38:41
250595,5854,9340,5410,7869,21/05/2006 22:01:04
442756,5855,4772,6404,3928,17/09/2005 06:28:29
377307,5856,2985,4089,5372,01/01/2006 13:00:06
307854,5857,6064,8070,9348,19/04/1990 05:53:20
862922,5858,1165,1817,9304,01/08/1993 20:23:03
27171,5859,2382,7401,1734,20/09/1990 03:22:58
594412,5860,2048,9870,2013,17/06/2020 01:32:21
116863,5861,1050,3668,1763,14/02/2022 05:07:23
917707,5862,2169,8329,4896,17/02/1999 14:01:36
366496,5863,9621,1987,1674,12/10/2003 18:50:35
746195,5864,5372,3694,3648,14/01/2015 21:24:56
742134,5865,8001,6351,6076,19/06/2003 03:30:50
960304,5866,2804,9209,5267,23/01/1996 01:26:17
134064,5867,4444,1484,2650,30/06/2008 08:11:56
144260,5868,9952,4384,8148,27/06/1996 17:48:04
334369,5869,2357,3156,1334,20/08/2021 14:46:26
277201,5870,9670,3170,1037,08/10/1985 14:34:10
739311,5871,6969,8087,7480,19/11/1999 23:10:26
973351,5872,9934,9870,4681,21/06/1995 14:13:59
743831,5873,4564,8704,6463,03/01/1985 08:11:21
661629,5874,7634,7495,1490,17/06/1989 16:34:35
280135,5875,2815,9370,4611,18/02/1983 04:37:10
585054,5876,2230,2453,8325,19/10/1994 11:12:31
277704,5877,2082,9789,1350,04/01/1992 19:05:11
933874,5878,8632,2237,7943,16/06/1983 20:23:17
904187,5879,8546,3665,4625,18/03/2008 05:16:42
518878,5880,1527,1410,6837,12/07/2012 03:27:09
685791,5881,8272,6960,2083,01/11/1986 05:59:22
298045,5882,7097,3984,4265,30/08/2010 17:55:07
383992,5883,1046,1570,8336,04/04/1991 03:14:22
741308,5884,9032,7409,8973,04/01/1988 06:55:12
473066,5885,3954,4655,9860,27/10/1991 12:04:45
570757,5886,5728,7548,9428,04/10/1990 22:10:57
195431,5887,1074,3115,7240,14/04/2003 07:21:07
101876,5888,6251,1543,9545,24/09/2019 14:58:48
965434,5889,6075,3506,3906,02/07/1989 20:10:01
819202,5890,1759,2888,2541,08/02/1983 21:05:14
792772,5891,8839,8822,2011,30/10/1985 01:25:29
671239,5892,9568,2044,9849,14/03/1997 19:13:38
197246,5893,1870,6590,9627,12/10/1996 21:29:43
417574,5894,4924,7754,4093,04/03/2021 22:11:14
918616,5895,9833,5640,6453,06/07/2005 01:22:45
235507,5896,8669,8714,4014,21/06/2005 12:41:35
312375,5897,7682,4408,6890,30/08/1992 23:22:52
951817,5898,9000,5237,8306,25/09/1984 06:22:09
885222,5899,9465,9873,1189,03/09/2020 19:01:04
986760,5900,4723,1947,6024,26/01/2008 18:18:11
195441,5901,2599,9675,7241,06/03/2009 03:10:57
154703,5902,4418,6198,5581,25/07/2020 06:45:19
462255,5903,2232,9792,4242,01/04/2006 20:46:47
281069,5904,1005,1418,6214,17/08/2003 12:12:19
278480,5905,3953,2743,1815,13/06/2019 11:53:05
577571,5906,7320,6483,3887,27/02/1992 09:28:06
50475,5907,4450,2626,7238,27/09/2007 11:53:46
505922,5908,8401,5225,7301,21/10/1998 00:42:47
62306,5909,9839,2102,9351,05/04/2005 14:38:08
185539,5910,4593,8002,9659,17/06/1994 08:51:24
184986,5911,1639,3893,3867,04/05/2002 01:46:40
600848,5912,5798,1253,3482,20/12/1987 07:27:48
303104,5913,6264,6197,5819,01/10/1997 03:37:38
499404,5914,8224,4701,3306,02/11/1981 10:08:50
414544,5915,1938,9355,9367,17/02/1997 21:37:58
34246,5916,9283,3368,4597,07/08/1980 23:52:59
802952,5917,1178,1111,2332,19/05/2013 09:16:14
178549,5918,3939,3888,2554,13/07/2005 11:58:41
240253,5919,6164,1650,7389,26/09/2008 17:29:31
28745,5920,4146,7439,2990,13/09/1981 01:51:38
910269,5921,3643,9446,6821,03/06/2016 15:56:54
841855,5922,4715,7656,5617,25/12/1996 09:11:28
450890,5923,2855,5414,5075,22/12/2015 10:58:51
294086,5924,9580,3491,1302,22/11/1993 22:57:06
142013,5925,1989,8955,8192,19/05/2004 08:37:40
163213,5926,3325,4892,1924,20/11/1982 15:04:02
732715,5927,8191,6334,5753,18/01/2015 18:05:54
761403,5928,2159,1092,3061,26/04/1987 00:10:32
748916,5929,1014,7583,9048,20/10/1990 07:05:33
632496,5930,4097,8512,7952,12/03/2009 06:08:29
793516,5931,6998,4423,3283,17/01/1987 14:55:08
102378,5932,4156,8873,4888,11/07/2009 23:55:48
763504,5933,5870,3376,6711,21/07/1982 15:22:17
958135,5934,1438,1342,4142,01/04/2012 09:37:58
142631,5935,3083,8930,7117,20/12/2009 08:16:12
125504,5936,8533,1773,9245,25/05/2010 18:08:41
519074,5937,4775,6419,9453,08/06/2010 20:36:14
633601,5938,7297,6274,7137,01/08/1997 16:37:01
324247,5939,5235,5285,3002,25/07/1992 16:48:52
699324,5940,1494,1961,4968,22/02/1980 20:12:37
365757,5941,1270,1065,9805,09/05/2004 01:49:55
712132,5942,6548,5308,5019,16/07/2008 19:03:51
98009,5943,6740,2225,1629,21/12/1981 11:44:40
199816,5944,1871,7336,5432,17/07/2021 18:39:18
43406,5945,7773,9240,8878,01/02/1998 02:49:36
110897,5946,3195,1178,2045,31/05/1982 01:33:07
290493,5947,7703,6643,1787,24/01/2003 17:18:08
727283,5948,1876,3950,9964,01/11/2012 21:30:33
117900,5949,3053,9464,5790,22/05/1990 07:56:17
263933,5950,9611,7909,6272,09/08/2007 16:33:49
598323,5951,1531,7485,8775,14/04/2015 04:27:29
630414,5952,4139,9410,7958,15/12/2008 13:55:08
353981,5953,1767,3126,5049,12/12/1989 12:51:30
760887,5954,1368,6417,1749,02/03/1984 21:50:17
218531,5955,1642,3849,4314,22/09/1998 09:03:12
6239,5956,6120,4999,1209,07/07/2016 17:20:32
697284,5957,8421,7942,2892,16/11/2009 02:48:44
245958,5958,1358,2766,5074,09/05/1995 03:05:58
664043,5959,3820,6829,5101,03/08/2018 21:31:32
785869,5960,2129,5684,6014,18/03/2012 20:18:49
792774,5961,1660,9941,9132,16/11/2017 01:40:53
657192,5962,4015,4699,7585,08/11/1983 05:44:59
390632,5963,1780,8065,3866,23/02/2021 13:55:49
707734,5964,8582,7703,8016,18/11/1980 07:45:59
22945,5965,4904,2138,8009,28/06/1994 21:01:57
923056,5966,5297,6656,4548,10/09/2006 07:19:10
733611,5967,2712,9357,3874,17/08/1992 14:37:53
776996,5968,7090,5449,8624,19/06/1987 04:22:52
543261,5969,4964,9373,5441,29/07/1981 08:50:25
291133,5970,9580,9908,8159,24/11/2012 20:48:42
512700,5971,5648,8908,4962,12/12/2010 15:39:19
212634,5972,9203,3295,2339,09/01/2001 13:20:41
517708,5973,8931,4457,5073,06/08/1991 04:25:12
384236,5974,6501,3291,1231,08/03/1985 07:43:47
272921,5975,8422,7933,8285,11/03/2002 09:34:39
631984,5976,7764,8289,3841,28/04/2020 15:51:25
863965,5977,6927,2910,6426,12/05/1980 15:43:51
371242,5978,4808,2398,8082,11/12/2019 10:09:55
124585,5979,8074,7396,1148,03/12/2004 22:16:29
968743,5980,7345,3241,9655,06/07/2016 12:28:44
424203,5981,5182,4384,5233,19/06/1989 09:17:38
284123,5982,1960,5399,1538,25/11/2001 00:45:34
698173,5983,3986,5028,9769,18/10/2012 11:06:11
940587,5984,2634,7502,5790,31/03/2013 06:33:28
488215,5985,8162,6018,9766,09/10/1994 09:27:57
461642,5986,7905,7785,9498,18/02/1985 19:12:09
845355,5987,2483,2506,1878,07/06/2007 21:37:32
382184,5988,1721,4214,7126,09/07/2004 22:18:30
191683,5989,5186,2062,2596,25/10/1991 19:49:30
303753,5990,9469,9529,8174,18/05/1988 16:30:32
476161,5991,7448,8767,6641,19/04/2007 16:07:18
143742,5992,1104,3173,1051,01/04/2004 18:48:40
813490,5993,7005,5462,2879,16/12/1984 19:03:58
603438,5994,6194,1256,9440,13/07/1993 08:05:31
682170,5995,7645,6285,8402,24/04/2006 02:57:09
844729,5996,5391,6670,2772,25/03/2021 11:03:59
833784,5997,8760,1833,9476,31/03/1981 14:18:50
240449,5998,3050,3652,1322,14/08/1985 20:59:39
336052,5999,2850,3207,8194,27/03/2008 16:14:40
556633,6000,5026,2448,9035,10/09/1999 06:10:06
991579,6001,5451,9417,2008,13/10/1994 09:02:27
869081,6002,1552,1421,6945,04/09/1990 21:33:53
249021,6003,7563,5141,7940,25/01/2007 17:11:39
189916,6004,3028,3325,9868,04/07/1995 03:59:53
405009,6005,2097,1733,8767,22/04/1993 23:08:47
408619,6006,8570,4628,1113,06/02/2021 20:02:38
803349,6007,9018,9745,6628,02/02/1984 17:55:22
781732,6008,7532,8317,7718,24/09/1984 19:22:49
533489,6009,5790,5871,1966,31/03/2019 13:32:49
730938,6010,8596,3385,4701,17/10/1991 14:25:12
632543,6011,5426,7599,8842,20/08/2002 16:05:11
318981,6012,4741,7621,6543,20/04/2009 09:27:28
764328,6013,2592,6963,2136,13/02/1986 02:23:02
83736,6014,2465,8520,7470,07/10/1990 06:31:31
111894,6015,6288,9212,9275,29/05/1985 05:05:31
495800,6016,6487,4920,7876,11/04/1999 02:41:45
964462,6017,7210,2043,2812,30/01/2020 00:13:18
523278,6018,1086,3994,8896,10/01/2015 21:12:38
374284,6019,5826,6413,1232,22/01/2008 00:35:03
899455,6020,9872,6142,8529,29/05/1981 04:25:54
242508,6021,9108,5055,3843,08/07/1991 10:45:32
999392,6022,2796,5776,6131,05/12/1997 11:44:51
387484,6023,8443,4787,4488,27/03/1988 20:34:27
787739,6024,9959,2906,4322,20/01/2022 17:34:07
183328,6025,7777,4378,8107,02/09/2012 08:54:10
730305,6026,4832,1367,2083,07/02/1989 12:10:37
568436,6027,4471,2156,6511,18/10/2010 19:25:15
649295,6028,8454,6792,6082,15/04/1987 17:44:05
747261,6029,8829,8194,3408,04/11/1999 00:10:38
295805,6030,2496,4234,4308,30/07/2014 01:04:04
972043,6031,8753,2846,1873,24/07/2007 07:08:10
107734,6032,1096,8807,6679,30/06/1992 13:54:29
397993,6033,7457,9776,4158,03/07/1998 04:20:46
586551,6034,6562,9642,3163,27/04/1989 14:29:35
247751,6035,5855,2699,5389,14/07/2000 23:30:59
419905,6036,3600,3187,7399,04/10/2011 12:17:09
321492,6037,7632,1851,5545,06/03/2005 01:54:40
958808,6038,8917,9949,9364,25/03/1982 09:46:39
670407,6039,9478,4986,7039,06/10/2006 11:43:50
430976,6040,9069,4342,7716,17/03/2003 10:10:34
308887,6041,5900,7943,1627,16/09/2019 18:24:48
94533,6042,6374,5008,9197,14/10/2001 21:13:42
997593,6043,2978,6053,9096,30/05/2008 13:33:51
297397,6044,9826,3509,9458,27/03/2019 16:55:49
64783,6045,7822,5280,4366,05/11/1985 12:10:12
608210,6046,3798,6809,7243,31/07/1992 00:11:45
917083,6047,4622,6549,1585,11/09/2009 03:30:51
188882,6048,3418,5195,1176,27/02/1999 01:36:02
814743,6049,6125,7554,6673,05/01/2000 11:42:56
251905,6050,5086,9400,4976,15/04/2006 19:29:29
436972,6051,4051,1185,6587,22/01/1991 16:21:17
332911,6052,2647,1059,1572,21/06/2018 22:29:26
989257,6053,9657,9786,7487,19/07/2012 12:20:31
508615,6054,5942,9802,6534,29/03/1988 23:27:41
692085,6055,2461,1412,8245,10/06/1991 03:28:07
161368,6056,9956,9924,8668,12/07/1999 03:21:51
95399,6057,5132,3519,3093,18/11/1997 03:16:28
490207,6058,8129,1383,3302,24/02/1988 09:51:46
471418,6059,1019,8442,9674,27/09/2001 20:23:46
499441,6060,4627,1237,6764,17/04/2021 01:30:34
581982,6061,3758,4003,6285,04/09/2000 07:20:46
606392,6062,5685,2031,2616,02/05/2014 06:34:52
417265,6063,4812,6869,2250,25/02/2018 18:11:41
421555,6064,1571,4406,2752,17/06/1982 13:30:41
248191,6065,7625,9109,5982,06/02/2022 20:25:20
44902,6066,8485,5710,7270,27/05/2013 23:47:40
443994,6067,5198,9997,6924,24/10/1990 18:54:32
86493,6068,2512,1700,5121,22/05/2002 11:19:07
495323,6069,5984,4195,9500,17/05/2012 13:57:07
581731,6070,4542,9841,5919,01/08/2006 00:26:03
595779,6071,4241,8564,4787,11/03/1992 05:55:39
232527,6072,1911,4936,7397,09/01/2005 10:32:19
912051,6073,3224,5943,8143,29/09/1987 13:53:58
396158,6074,3773,9783,5491,21/07/1982 16:01:04
59251,6075,4720,8189,3468,29/04/1994 09:08:35
255458,6076,8155,4072,1314,27/08/2016 06:56:13
682865,6077,1093,2733,1711,07/01/1981 12:39:06
331401,6078,1828,6137,8985,09/01/1988 16:35:42
701941,6079,4280,1974,3897,01/12/1996 16:53:01
39865,6080,2384,7812,2080,02/03/2003 23:58:49
701038,6081,2817,1976,1648,12/04/2006 00:36:21
949683,6082,6513,4866,1811,30/01/2007 16:33:32
339355,6083,6336,4035,2711,13/03/2010 13:51:04
856825,6084,6909,1532,3678,20/11/1986 18:40:25
511691,6085,1026,8158,1635,29/09/1995 00:16:26
547221,6086,1375,9854,9034,13/06/1995 06:30:00
164763,6087,3182,6779,4454,20/08/2001 03:02:12
931611,6088,4563,8287,2121,22/12/1991 20:17:47
443086,6089,4522,4531,8501,30/08/2013 15:03:28
337366,6090,9348,3906,7881,19/12/2005 08:25:50
374275,6091,6327,3364,8775,21/06/2019 18:24:39
263916,6092,2870,1476,3388,18/11/1994 14:48:30
662892,6093,9627,1541,6967,22/05/2002 11:21:54
3036,6094,7095,7869,2699,31/10/2000 05:32:19
981094,6095,1930,8749,4497,09/04/2002 14:22:47
216582,6096,2489,8055,2260,12/09/1996 15:32:28
947396,6097,5345,1699,3208,05/09/2016 07:05:25
195705,6098,8897,2215,1147,16/07/2017 06:16:56
989744,6099,6419,8762,9379,25/09/2012 08:44:25
220571,6100,4396,9036,9303,22/08/2012 13:10:25
515195,6101,1747,1734,1324,03/01/2012 13:52:49
82127,6102,8580,9570,4361,31/10/2014 01:33:09
852419,6103,1351,4460,2394,06/12/2005 13:01:45
991891,6104,4898,9842,5520,02/12/2006 01:23:11
331593,6105,2998,7022,7005,26/02/1985 14:12:16
