payment_id,supplier_id,payment_date,payment_method,amount
5864,3684,2023-01-24,Debit Card,150.87
5865,1712,2023-01-24,Debit Card,639.92
5866,1084,2022-08-19,Credit Card,806.85
5867,2031,2022-05-05,Credit Card,127.15
5868,7542,2022-10-01,Credit Card,514.19
5869,8450,2022-09-10,Bank Transfer,410.2
5870,3584,2022-04-06,PayPal,888.35
5871,6675,2023-02-03,Debit Card,770.93
5872,6676,2022-05-27,PayPal,96.15
5873,7721,2022-11-09,Bank Transfer,731.6
5874,3536,2022-12-26,Bank Transfer,112.78
5875,6086,2022-12-12,Bank Transfer,874.61
5876,7174,2022-04-11,Credit Card,75.35
5877,263,2022-12-10,Credit Card,211.03
5878,6975,2022-04-19,Debit Card,295.97
5879,3254,2022-03-31,PayPal,427.25
5880,9650,2022-12-30,PayPal,365.46
5881,296,2022-09-02,Bank Transfer,597.49
5882,9718,2022-05-11,Credit Card,433.16
5883,5764,2022-10-18,Credit Card,996.08
5884,8459,2022-09-11,Debit Card,97.09
5885,1856,2023-02-09,Bank Transfer,534.2
5886,6917,2022-10-25,Debit Card,260.34
5887,8740,2023-01-03,Bank Transfer,190.42
5888,2252,2022-05-24,Credit Card,864.31
5889,6653,2022-09-26,Credit Card,171.21
5890,4773,2022-11-18,Bank Transfer,825.05
5891,8718,2022-03-11,Debit Card,573.27
5892,5211,2022-06-07,Debit Card,508.3
5893,4960,2022-03-15,PayPal,938.65
5894,5697,2022-11-11,Credit Card,286.28
5895,6361,2022-11-02,Bank Transfer,458.57
5896,9087,2022-07-19,Bank Transfer,147.63
5897,9287,2022-05-28,PayPal,338.81
5898,2868,2022-10-17,Debit Card,450.74
5899,8022,2022-09-07,Debit Card,102.84
5900,6603,2022-08-07,Debit Card,477.16
5901,4983,2022-05-10,Credit Card,564.6
5902,7718,2022-09-13,Credit Card,811.08
5903,6197,2023-02-14,Bank Transfer,710.87
5904,2395,2022-11-13,Bank Transfer,64.3
5905,1497,2022-11-20,Debit Card,594.22
5906,1211,2023-02-06,Credit Card,739.15
5907,3643,2023-02-17,Bank Transfer,596.75
5908,5518,2023-01-16,PayPal,320.23
5909,3299,2023-02-12,Debit Card,166.1
5910,1512,2022-05-10,Debit Card,927.84
5911,3318,2022-10-03,Bank Transfer,874.46
5912,8973,2022-10-05,Credit Card,250.53
5913,2984,2023-02-20,Credit Card,79.78
5914,1934,2022-12-11,Debit Card,885.17
5915,9683,2022-12-19,Credit Card,625.66
5916,9251,2022-08-27,Bank Transfer,263.53
5917,8036,2022-11-01,PayPal,143.35
5918,5540,2022-10-03,PayPal,765.08
5919,7988,2022-04-08,Debit Card,803.18
5920,6960,2022-03-18,Credit Card,495.87
5921,8209,2022-08-23,Credit Card,293.1
5922,2532,2022-03-10,PayPal,398.53
5923,5062,2022-08-21,PayPal,140.79
5924,2112,2022-08-03,Bank Transfer,70.07
5925,387,2022-03-27,Debit Card,448.83
5926,620,2023-02-06,Credit Card,379.75
5927,8982,2023-02-06,PayPal,864.21
5928,8204,2022-07-19,PayPal,401.11
5929,1019,2022-12-10,PayPal,377.71
5930,673,2022-12-30,Debit Card,972.73
5931,7927,2023-01-28,Debit Card,716.71
5932,6787,2022-06-27,Bank Transfer,801.74
5933,8875,2022-05-17,Bank Transfer,367.31
5934,1780,2022-03-13,Debit Card,966.98
5935,1057,2022-08-30,Debit Card,908.15
5936,4563,2022-07-03,Debit Card,342.25
5937,6276,2022-04-05,Debit Card,808.9
5938,322,2022-05-06,Debit Card,930.17
5939,1199,2022-06-17,Bank Transfer,276.03
5940,9715,2022-06-01,Debit Card,36.12
5941,703,2022-10-13,PayPal,216.49
5942,4178,2022-11-02,PayPal,239.5
5943,6235,2022-10-23,Credit Card,353.56
5944,4708,2022-11-24,Credit Card,792.71
5945,6168,2022-06-28,Bank Transfer,594.75
5946,6634,2022-09-09,Credit Card,740.24
5947,7770,2022-04-21,Bank Transfer,966.69
5948,1395,2022-11-16,Debit Card,641.12
5949,5988,2022-09-22,PayPal,638.98
5950,930,2022-07-07,PayPal,165.16
5951,3881,2022-07-14,Credit Card,334.06
5952,577,2022-10-11,Credit Card,542.93
5953,790,2023-01-03,Credit Card,839.19
5954,7058,2022-05-13,PayPal,580.97
5955,5580,2022-12-01,Debit Card,270.12
5956,7035,2022-08-17,Credit Card,304.06
5957,8686,2022-05-03,Debit Card,568.56
5958,3009,2023-02-07,PayPal,256.14
5959,8037,2022-05-23,Bank Transfer,919.39
5960,5186,2022-10-28,PayPal,681.25
5961,548,2022-11-23,PayPal,27.07
5962,4868,2022-05-29,Debit Card,149.52
5963,5666,2022-06-18,Credit Card,555.79
5964,7642,2022-08-04,Credit Card,209.83
5965,8695,2022-07-24,Debit Card,518.03
5966,1559,2022-08-10,PayPal,289.46
5967,8244,2022-06-13,Credit Card,11.46
5968,968,2022-12-13,Credit Card,602.38
5969,7235,2022-11-15,Credit Card,342.15
5970,5053,2022-06-20,PayPal,522.13
5971,9981,2022-10-17,Debit Card,354.25
5972,1544,2022-07-27,Credit Card,100.88
5973,1239,2022-09-20,PayPal,948.04
5974,8068,2022-10-03,Credit Card,495.3
5975,5058,2022-06-09,Bank Transfer,910.76
5976,6312,2022-04-02,PayPal,359.52
5977,6251,2022-12-07,PayPal,558.51
5978,547,2022-10-08,Credit Card,577.64
5979,6115,2023-02-27,Bank Transfer,799.91
5980,5272,2022-03-17,Debit Card,412.01
5981,4945,2022-07-26,Debit Card,894.87
5982,7743,2022-12-19,Debit Card,252.72
5983,3690,2022-05-15,Bank Transfer,247.36
5984,2795,2022-10-23,PayPal,103.99
5985,1701,2022-10-20,Debit Card,125.46
5986,5368,2022-12-07,Credit Card,420.86
5987,1807,2022-04-06,Debit Card,783.47
5988,7925,2023-01-25,Debit Card,867.49
5989,498,2022-12-10,Bank Transfer,356.75
5990,4931,2022-08-14,PayPal,825.58
5991,6499,2022-08-20,Credit Card,30.58
5992,7498,2022-12-18,Credit Card,550.88
5993,2200,2023-01-19,Debit Card,867.57
5994,9642,2022-08-09,Credit Card,987.02
5995,8573,2022-09-24,PayPal,222.97
5996,8589,2022-07-01,Credit Card,760.94
5997,2710,2022-03-26,Debit Card,235.65
5998,7964,2022-09-06,PayPal,192.95
5999,9726,2023-02-18,Debit Card,335.19
6000,6113,2022-05-20,PayPal,518.65
6001,4377,2022-11-13,Credit Card,511.61
6002,1465,2023-02-27,PayPal,351.73
6003,2061,2022-05-08,Bank Transfer,966.49
6004,6185,2022-09-29,PayPal,391.04
6005,8683,2023-02-15,PayPal,190.96
6006,2208,2022-04-05,Debit Card,83.32
6007,513,2022-06-15,Credit Card,696.23
6008,7050,2022-08-21,Credit Card,977.79
6009,8316,2022-08-08,PayPal,871.77
6010,7938,2023-03-03,Debit Card,17.21
6011,757,2022-05-03,Debit Card,859.01
6012,9190,2022-04-01,Debit Card,995.03
6013,7624,2022-11-18,Credit Card,334.41
6014,6448,2022-06-21,Credit Card,795.69
6015,2548,2022-03-25,Bank Transfer,141.32
6016,2180,2022-08-03,Bank Transfer,354.82
6017,9907,2022-10-19,Credit Card,490.44
6018,5275,2022-11-22,PayPal,419.78
6019,7624,2022-11-22,Bank Transfer,988.66
6020,4444,2023-02-14,Debit Card,445.37
6021,4915,2022-08-02,Credit Card,748.27
6022,1298,2022-06-03,Bank Transfer,186.56
6023,5787,2022-06-29,Debit Card,549.48
6024,7034,2022-06-05,Debit Card,902.73
6025,5840,2022-08-30,Credit Card,209.33
6026,3383,2022-07-28,Debit Card,397.16
6027,876,2022-09-01,Credit Card,716.67
6028,8488,2022-05-06,Debit Card,793.83
6029,7319,2022-10-07,Bank Transfer,746.12
6030,9102,2023-02-02,Debit Card,842.58
6031,8267,2022-10-27,PayPal,248.72
6032,4878,2022-06-06,Credit Card,408.57
6033,6802,2022-04-29,Bank Transfer,802.91
6034,4441,2022-09-29,PayPal,140.72
6035,6082,2022-12-21,PayPal,632.52
6036,6618,2022-09-17,Bank Transfer,516.74
6037,6812,2022-06-01,Debit Card,857.1
6038,5411,2022-07-25,Debit Card,507.24
6039,5190,2023-01-23,Credit Card,567.46
6040,1340,2022-04-10,Bank Transfer,164.26
6041,3802,2023-01-20,Bank Transfer,902.87
6042,7059,2022-05-28,Bank Transfer,407.02
6043,8366,2022-04-05,Bank Transfer,72.59
6044,6507,2023-02-23,PayPal,809.99
6045,9451,2022-10-02,PayPal,593.4
6046,296,2022-09-06,PayPal,594.65
6047,1019,2022-08-25,Bank Transfer,815.34
6048,3178,2022-11-20,Debit Card,318.82
6049,2978,2022-08-03,Credit Card,56.32
6050,3074,2022-05-30,Credit Card,110.37
6051,9245,2022-04-14,PayPal,269.67
6052,1962,2022-10-08,Credit Card,521.27
6053,9002,2023-02-03,Credit Card,195.54
6054,2271,2022-10-05,Debit Card,810.36
6055,5812,2022-08-04,Credit Card,373.45
6056,7693,2022-07-14,PayPal,73.9
6057,7316,2022-05-16,Debit Card,959.08
6058,8335,2022-11-14,Bank Transfer,263.03
6059,3492,2022-06-11,PayPal,160.62
6060,4018,2022-12-09,PayPal,967.87
6061,413,2022-05-04,Credit Card,860.83
6062,8091,2022-11-16,Debit Card,731.79
6063,1461,2022-04-12,PayPal,61.23
6064,6673,2022-07-06,Debit Card,942.32
6065,4489,2022-06-21,Debit Card,995.22
6066,865,2022-12-20,Credit Card,740.63
6067,7833,2022-04-30,Credit Card,526.94
6068,1031,2022-06-14,Bank Transfer,568.71
6069,8757,2023-02-10,Debit Card,178.96
6070,9073,2022-03-20,Bank Transfer,485.69
6071,412,2022-05-24,PayPal,657.08
6072,1479,2022-08-07,Credit Card,741.22
6073,7232,2022-04-08,Credit Card,456.2
6074,1874,2023-01-20,PayPal,423.98
6075,2770,2022-07-11,Credit Card,807.84
6076,9336,2022-11-20,PayPal,569.28
6077,1278,2022-12-18,Credit Card,285.54
6078,9459,2022-06-04,Bank Transfer,493.71
6079,1613,2022-12-17,Debit Card,953.67
6080,3785,2022-10-28,Bank Transfer,907.49
6081,9940,2022-08-03,Credit Card,826.45
6082,7049,2022-12-25,Debit Card,641.05
6083,2954,2022-10-22,PayPal,846.48
6084,2529,2023-02-05,Credit Card,349.04
6085,6192,2023-02-16,Debit Card,780.41
6086,8099,2022-10-29,Credit Card,822.2
6087,9882,2023-01-10,Bank Transfer,566.68
6088,7626,2022-09-08,Debit Card,151.57
6089,6281,2022-10-30,Credit Card,672.46
6090,5093,2022-07-25,Debit Card,955.92
6091,4591,2022-12-04,PayPal,286.43
6092,2803,2023-02-03,Debit Card,466.68
6093,3421,2022-10-21,Bank Transfer,503.72
6094,9832,2022-10-21,Bank Transfer,671.66
6095,2214,2022-03-17,Debit Card,502.87
6096,3185,2022-09-16,Credit Card,593.66
6097,1856,2023-02-05,Credit Card,461.31
6098,40,2022-07-18,PayPal,739.53
6099,1773,2022-05-23,Debit Card,470.73
6100,5427,2022-05-20,Bank Transfer,883.71
6101,5908,2022-08-20,Credit Card,727.67
6102,3375,2022-04-14,Credit Card,461.41
6103,7015,2022-08-16,Bank Transfer,677.0
6104,6278,2022-12-18,Debit Card,105.47
6105,9030,2022-10-31,PayPal,566.49
6106,9988,2023-01-12,PayPal,155.22
6107,6113,2022-12-07,Debit Card,501.27
6108,4060,2022-05-03,Bank Transfer,337.18
6109,4008,2022-09-25,Debit Card,104.37
6110,9068,2023-02-07,Debit Card,506.21
6111,1449,2022-10-11,Debit Card,816.97
6112,9531,2022-08-24,PayPal,957.3
6113,207,2023-02-27,Credit Card,349.36
6114,5582,2022-06-05,Credit Card,42.36
6115,3062,2023-03-06,PayPal,525.78
6116,6593,2022-07-28,Debit Card,486.56
6117,2465,2022-08-22,Credit Card,862.87
6118,5678,2022-06-19,Debit Card,594.39
6119,3646,2023-02-13,PayPal,596.66
6120,1967,2023-02-16,Bank Transfer,751.09
6121,6615,2022-11-17,Bank Transfer,665.95
6122,4588,2022-06-22,PayPal,859.03
6123,5443,2022-03-26,Credit Card,778.7
6124,8794,2022-05-20,Credit Card,138.85
6125,2091,2022-05-23,Credit Card,841.83
6126,7008,2022-08-06,PayPal,878.05
6127,7303,2022-05-05,Bank Transfer,820.87
6128,1957,2023-03-05,PayPal,144.69
6129,8940,2022-09-03,Bank Transfer,919.75
6130,1447,2022-04-02,Debit Card,109.78
6131,5914,2022-06-22,Debit Card,913.24
6132,7871,2023-02-04,Credit Card,661.17
6133,6044,2022-08-28,Credit Card,995.97
6134,3104,2023-02-18,PayPal,684.26
6135,8419,2022-10-27,Bank Transfer,524.77
6136,3826,2022-04-26,PayPal,413.44
6137,7665,2022-07-23,PayPal,315.95
6138,7526,2022-09-27,Debit Card,544.06
6139,2825,2022-11-16,Debit Card,425.26
6140,3335,2022-03-10,Credit Card,860.42
6141,2946,2022-05-24,Bank Transfer,546.65
6142,709,2022-12-24,PayPal,793.95
6143,6811,2023-03-03,PayPal,948.03
6144,5041,2022-10-24,Debit Card,844.77
6145,489,2022-12-13,Debit Card,424.67
6146,250,2022-10-26,PayPal,697.9
6147,3626,2022-08-07,Bank Transfer,123.2
6148,8041,2022-09-07,Debit Card,948.77
6149,1421,2022-07-15,Debit Card,226.01
6150,5617,2022-09-25,PayPal,904.44
6151,2736,2022-11-17,Credit Card,134.27
6152,9312,2022-07-29,Bank Transfer,751.95
6153,659,2022-11-26,PayPal,129.59
6154,4598,2023-03-04,Debit Card,220.22
6155,1948,2022-07-12,Debit Card,166.02
6156,290,2022-04-30,Credit Card,159.14
6157,6175,2022-11-15,Debit Card,607.39
6158,7609,2022-06-03,Bank Transfer,335.2
6159,4419,2022-08-14,Debit Card,128.7
6160,8166,2023-02-23,PayPal,669.36
6161,9230,2023-01-22,PayPal,476.62
6162,1661,2022-10-18,Bank Transfer,31.01
6163,506,2023-02-01,Credit Card,580.63
6164,8652,2022-04-14,Credit Card,335.64
6165,8002,2022-11-25,Debit Card,65.16
6166,4161,2022-10-17,PayPal,775.84
6167,5034,2022-12-09,Credit Card,216.43
6168,337,2022-05-20,Debit Card,755.16
6169,2214,2022-06-09,PayPal,698.4
6170,1324,2022-07-17,Bank Transfer,464.68
6171,9481,2022-07-26,Credit Card,590.96
6172,7251,2022-11-22,Debit Card,620.47
6173,2467,2023-02-09,PayPal,95.08
6174,9272,2022-12-02,Debit Card,250.88
6175,8750,2022-08-27,Debit Card,947.67
6176,7102,2022-07-02,PayPal,930.73
6177,6975,2022-11-19,Debit Card,782.54
6178,6353,2023-01-07,Credit Card,624.37
6179,4345,2022-12-07,Bank Transfer,899.18
6180,319,2023-02-11,Debit Card,954.76
6181,7319,2022-03-10,Debit Card,188.19
6182,1713,2022-10-26,Debit Card,111.94
6183,3633,2023-01-23,Credit Card,585.32
6184,7853,2022-12-01,Credit Card,62.79
6185,7727,2022-07-28,PayPal,42.83
6186,4501,2022-11-02,PayPal,763.74
6187,1309,2022-11-27,Debit Card,978.79
6188,5276,2022-07-29,Bank Transfer,895.62
6189,7934,2022-11-03,Debit Card,903.24
6190,3437,2022-11-29,PayPal,656.9
6191,2415,2023-02-14,Credit Card,339.76
6192,2296,2022-04-08,Credit Card,378.57
6193,8522,2022-10-20,Credit Card,337.42
6194,2404,2022-06-16,Credit Card,30.52
6195,5824,2023-02-10,Debit Card,830.2
6196,8148,2022-06-27,Bank Transfer,133.7
6197,8639,2022-05-28,Debit Card,725.19
6198,8917,2022-03-20,PayPal,685.96
6199,4287,2023-03-08,Credit Card,15.33
6200,8614,2022-05-26,PayPal,780.14
6201,8168,2022-08-04,Debit Card,163.01
6202,1444,2022-12-06,Debit Card,201.84
6203,1255,2022-10-24,PayPal,792.53
6204,2992,2023-02-02,Credit Card,676.02
6205,6609,2022-10-23,PayPal,230.27
6206,2088,2023-01-17,Credit Card,869.49
6207,951,2022-12-24,Credit Card,696.47
6208,1014,2022-06-04,PayPal,220.4
6209,7345,2022-11-17,Credit Card,658.55
6210,10000,2022-09-18,Bank Transfer,191.56
6211,7125,2023-01-10,PayPal,378.31
6212,1456,2023-01-19,Bank Transfer,937.6
6213,631,2022-04-15,Credit Card,969.54
6214,767,2022-12-20,Credit Card,21.9
6215,4056,2022-11-12,Credit Card,942.99
6216,1190,2022-08-01,Credit Card,610.09
6217,2222,2022-11-11,PayPal,675.14
6218,7859,2022-08-16,Debit Card,584.73
6219,4896,2023-01-06,Bank Transfer,728.38
6220,1223,2022-09-09,PayPal,72.95
6221,1062,2022-11-24,Debit Card,865.44
6222,5384,2022-03-19,Bank Transfer,330.93
6223,5022,2022-09-14,Bank Transfer,730.89
6224,5251,2022-11-28,PayPal,385.13
6225,9921,2022-11-04,PayPal,321.34
6226,6940,2022-04-18,PayPal,820.34
6227,2098,2022-07-06,Debit Card,100.93
6228,9020,2022-11-18,Debit Card,689.88
6229,5035,2022-09-08,PayPal,573.88
6230,2267,2022-03-14,PayPal,502.69
6231,9839,2022-06-07,Debit Card,759.12
6232,5331,2022-08-16,Debit Card,975.97
6233,8361,2022-12-03,Credit Card,330.59
6234,446,2022-12-25,PayPal,988.62
6235,5308,2022-12-29,PayPal,367.92
6236,7458,2022-07-03,Debit Card,673.36
6237,8237,2022-12-12,Debit Card,35.98
6238,5759,2022-03-25,Credit Card,793.04
6239,2460,2022-05-01,Bank Transfer,423.51
6240,2327,2022-06-11,Bank Transfer,176.88
6241,8939,2022-03-26,Bank Transfer,144.85
6242,1830,2022-09-13,Bank Transfer,844.38
6243,460,2022-07-19,Bank Transfer,824.51
6244,8513,2022-07-21,Credit Card,413.93
6245,3414,2022-11-23,Debit Card,864.53
6246,4156,2022-05-12,Bank Transfer,328.07
6247,9628,2022-10-07,PayPal,588.56
6248,1692,2022-03-22,PayPal,676.6
6249,8385,2022-12-31,PayPal,658.33
6250,5657,2022-06-17,PayPal,543.74
6251,2526,2023-02-15,Credit Card,354.14
6252,4226,2023-01-21,Debit Card,251.3
6253,9444,2022-06-16,Bank Transfer,944.04
6254,574,2023-02-09,Bank Transfer,474.34
6255,3821,2023-01-31,Debit Card,97.54
6256,8440,2022-04-19,Credit Card,900.91
6257,4440,2022-05-30,Bank Transfer,430.78
6258,4510,2022-11-23,Bank Transfer,994.4
6259,6417,2023-02-19,Debit Card,10.27
6260,8437,2022-04-12,Bank Transfer,852.64
6261,2602,2022-06-27,PayPal,151.32
6262,283,2022-08-04,Debit Card,824.04
6263,7558,2022-11-29,PayPal,275.31
6264,3724,2022-03-11,Debit Card,373.26
6265,3841,2022-09-04,PayPal,405.09
6266,7955,2022-03-31,Bank Transfer,26.15
6267,9815,2022-11-08,PayPal,377.75
6268,6616,2023-02-15,PayPal,738.39
6269,5346,2022-07-07,PayPal,213.04
6270,7660,2023-01-14,Credit Card,57.93
6271,170,2023-02-01,Bank Transfer,453.19
6272,3518,2023-01-15,PayPal,899.03
6273,6570,2022-04-21,PayPal,814.91
6274,611,2022-12-24,PayPal,349.22
6275,8516,2023-02-16,Credit Card,777.2
6276,3584,2022-12-08,PayPal,153.99
6277,2597,2022-09-10,Credit Card,963.85
6278,8385,2022-05-10,PayPal,346.48
6279,1555,2022-03-12,PayPal,181.94
6280,4854,2022-06-07,Debit Card,364.88
6281,9962,2022-08-07,Bank Transfer,579.82
6282,1458,2022-05-25,Debit Card,291.23
6283,4616,2023-02-26,Credit Card,325.84
6284,9520,2023-01-19,Debit Card,738.06
6285,7773,2022-03-12,PayPal,212.93
6286,961,2022-04-16,PayPal,550.47
6287,1444,2022-07-09,Bank Transfer,194.08
6288,3694,2022-09-20,Bank Transfer,792.08
6289,5678,2022-06-12,PayPal,575.96
6290,2786,2022-04-17,Credit Card,593.57
6291,5918,2022-05-04,Credit Card,421.82
6292,7146,2022-04-28,PayPal,35.32
6293,1913,2022-07-02,Debit Card,435.56
6294,8464,2022-05-19,Bank Transfer,840.76
6295,2888,2022-11-19,Credit Card,658.41
6296,7106,2023-01-28,PayPal,615.78
6297,8046,2022-10-18,Debit Card,453.15
6298,9608,2022-11-10,Debit Card,13.75
6299,2220,2022-05-09,Debit Card,892.18
6300,5787,2022-03-24,Debit Card,234.68
6301,739,2022-10-08,PayPal,52.82
6302,4461,2022-07-19,Bank Transfer,306.51
6303,4776,2022-04-30,PayPal,670.4
6304,8012,2022-03-10,PayPal,278.92
6305,8251,2022-12-28,PayPal,657.16
6306,3837,2023-02-22,Bank Transfer,724.4
6307,6307,2023-02-26,Credit Card,394.67
6308,7081,2023-02-13,Credit Card,823.73
6309,7023,2022-08-30,Bank Transfer,976.86
6310,7114,2022-08-17,PayPal,693.44
6311,4275,2022-10-23,Credit Card,865.97
6312,6562,2023-01-05,Debit Card,639.6
6313,2190,2022-08-18,Credit Card,843.39
6314,6001,2022-06-08,Credit Card,953.35
6315,8823,2022-08-02,PayPal,264.77
6316,554,2023-02-24,Credit Card,280.39
6317,4976,2022-12-30,Bank Transfer,747.74
6318,2392,2022-10-30,Debit Card,768.02
6319,5829,2022-07-26,PayPal,34.38
6320,2134,2022-03-29,PayPal,795.69
6321,1830,2022-06-13,Credit Card,168.25
6322,7171,2022-10-29,Debit Card,471.39
6323,8801,2022-11-10,Debit Card,362.23
6324,6142,2022-12-14,Bank Transfer,337.73
6325,6582,2022-11-21,Credit Card,192.36
6326,2436,2022-05-17,Credit Card,432.47
6327,7060,2022-10-11,Credit Card,316.67
6328,4853,2022-05-15,Debit Card,157.29
6329,1165,2022-08-08,Credit Card,961.58
6330,391,2022-03-16,Credit Card,16.88
6331,1407,2022-11-06,Credit Card,758.71
6332,2622,2022-05-01,Credit Card,129.35
6333,1337,2022-05-28,Debit Card,974.79
6334,4180,2022-12-13,PayPal,308.65
6335,4960,2023-02-01,PayPal,772.17
6336,2141,2022-10-10,Debit Card,521.95
6337,1220,2023-01-25,Credit Card,760.68
6338,302,2022-06-19,Debit Card,557.72
6339,223,2022-12-25,Credit Card,168.04
6340,1452,2022-06-03,PayPal,87.72
6341,7261,2022-03-16,Debit Card,389.25
6342,2830,2023-02-21,Debit Card,326.46
6343,7734,2022-04-22,PayPal,524.24
6344,172,2022-08-09,Bank Transfer,889.97
6345,9025,2022-03-15,PayPal,293.28
6346,5160,2022-08-15,Debit Card,355.64
6347,2050,2022-06-02,Credit Card,200.97
6348,7109,2022-11-09,Credit Card,928.4
6349,6880,2023-02-22,Credit Card,43.97
6350,6903,2022-09-27,Bank Transfer,137.34
6351,1814,2022-09-23,Bank Transfer,513.64
6352,719,2023-01-01,Debit Card,213.76
6353,5074,2022-07-08,Debit Card,374.46
6354,3631,2022-08-27,Debit Card,384.17
6355,8212,2022-11-28,Credit Card,472.28
6356,5267,2022-09-25,Credit Card,122.87
6357,535,2022-10-17,Debit Card,790.23
6358,6303,2022-03-15,Bank Transfer,751.07
6359,3792,2022-07-31,Debit Card,604.27
6360,5358,2022-05-26,Credit Card,580.29
6361,5553,2022-11-01,PayPal,389.74
6362,5703,2023-01-31,Debit Card,383.04
6363,3199,2022-11-17,Debit Card,519.35
6364,6707,2022-05-24,Debit Card,131.87
6365,1366,2022-10-12,Bank Transfer,272.01
6366,4291,2022-08-02,PayPal,452.47
6367,1074,2023-02-12,Bank Transfer,116.36
6368,2320,2022-09-22,Bank Transfer,967.81
6369,2951,2023-01-06,PayPal,478.37
6370,5947,2023-03-07,Credit Card,29.91
6371,6076,2022-05-21,Bank Transfer,765.26
6372,3291,2023-01-07,Bank Transfer,116.32
6373,5498,2022-03-11,Credit Card,835.66
6374,8616,2022-12-20,PayPal,774.08
6375,9303,2022-10-31,Debit Card,463.23
6376,867,2022-12-25,Credit Card,402.62
6377,5933,2022-03-14,Debit Card,255.44
6378,5807,2022-03-11,PayPal,614.19
6379,3692,2023-02-05,Debit Card,94.54
6380,1576,2022-10-11,Credit Card,806.22
6381,8911,2023-03-02,PayPal,966.75
6382,8140,2022-07-20,Bank Transfer,803.77
6383,4128,2023-01-13,Credit Card,230.15
6384,9973,2022-10-07,Credit Card,445.14
6385,5474,2022-07-29,Credit Card,81.42
6386,9200,2023-02-12,Debit Card,702.94
6387,6323,2022-07-30,Bank Transfer,781.42
6388,2422,2022-05-18,Credit Card,105.04
6389,2734,2022-12-16,Credit Card,454.72
6390,8861,2022-04-01,Bank Transfer,925.13
6391,9766,2023-02-16,PayPal,52.09
6392,4965,2022-07-27,Bank Transfer,512.83
6393,8477,2022-09-14,PayPal,824.08
6394,1428,2023-02-27,Credit Card,498.9
6395,7933,2023-01-28,Debit Card,867.78
6396,2684,2022-10-03,PayPal,105.94
