shipment_item_id,shipment_id,product_name,quantity_received,unit_price
6108,1081,Product B,2,43.98
6109,5768,Product A,9,11.06
6110,3175,Product B,9,14.21
6111,8077,Product B,6,38.34
6112,7666,Product B,9,20.44
6113,8783,Product A,7,45.55
6114,3522,Product C,5,47.34
6115,1457,Product C,5,30.26
6116,8770,Product A,2,48.53
6117,1843,Product B,7,12.6
6118,1852,Product E,8,29.81
6119,6696,Product B,1,45.26
6120,262,Product C,3,47.73
6121,7106,Product C,8,28.81
6122,2074,Product C,1,42.85
6123,382,Product B,1,17.24
6124,3900,Product B,8,37.12
6125,6063,Product C,10,21.36
6126,589,Product C,9,1.05
6127,3483,Product E,1,40.66
6128,5969,Product A,6,24.03
6129,888,Product D,7,37.36
6130,3874,Product A,1,25.43
6131,5428,Product C,3,20.86
6132,6438,Product C,10,28.58
6133,2882,Product E,9,49.4
6134,254,Product A,3,22.2
6135,1330,Product C,8,3.61
6136,6726,Product B,8,35.47
6137,6850,Product C,5,19.42
6138,3647,Product E,7,34.28
6139,185,Product C,6,49.92
6140,6199,Product D,5,48.87
6141,4088,Product E,8,22.07
6142,4171,Product A,1,20.52
6143,1872,Product C,7,23.93
6144,6739,Product D,2,38.33
6145,2831,Product A,8,38.7
6146,2376,Product B,10,44.68
6147,1004,Product B,1,25.54
6148,4271,Product B,10,30.15
6149,4528,Product A,8,44.04
6150,1996,Product B,8,48.44
6151,3183,Product D,4,12.92
6152,5463,Product B,2,48.89
6153,7716,Product A,9,29.65
6154,1583,Product C,1,7.76
6155,3107,Product C,1,35.02
6156,1843,Product E,10,27.96
6157,3537,Product B,2,15.93
6158,7362,Product C,4,14.44
6159,4037,Product C,2,48.97
6160,9201,Product D,8,21.51
6161,7784,Product E,1,30.8
6162,3152,Product A,6,20.25
6163,8478,Product D,2,38.95
6164,557,Product D,3,17.16
6165,8802,Product D,5,6.23
6166,8190,Product C,5,31.24
6167,7803,Product B,1,25.16
6168,5159,Product E,10,34.39
6169,8883,Product D,3,44.33
6170,3450,Product C,7,29.69
6171,802,Product A,7,12.52
6172,9058,Product D,9,4.14
6173,6149,Product E,10,48.01
6174,4786,Product E,4,31.24
6175,969,Product A,7,41.55
6176,5802,Product B,5,19.69
6177,1587,Product E,2,39.09
6178,4976,Product D,6,36.37
6179,4841,Product A,6,42.78
6180,196,Product A,2,46.88
6181,9282,Product B,4,23.1
6182,7337,Product D,1,6.41
6183,6762,Product E,8,23.05
6184,8175,Product D,7,28.52
6185,4750,Product D,5,18.69
6186,5645,Product C,9,8.39
6187,8003,Product B,6,24.38
6188,7423,Product C,3,45.82
6189,4646,Product B,3,46.02
6190,7475,Product A,7,17.82
6191,8977,Product D,7,45.47
6192,3386,Product D,6,12.53
6193,7754,Product B,8,35.73
6194,1749,Product C,10,5.27
6195,2658,Product E,10,6.8
6196,9784,Product E,5,2.16
6197,6148,Product B,2,10.9
6198,9859,Product B,4,21.58
6199,6658,Product A,10,28.88
6200,7803,Product C,7,6.36
6201,7935,Product C,5,7.94
6202,2336,Product E,10,11.86
6203,5779,Product C,7,23.73
6204,8632,Product B,6,19.37
6205,5275,Product E,2,31.75
6206,9339,Product E,5,36.35
6207,170,Product B,4,41.03
6208,1883,Product B,4,32.62
6209,2351,Product A,8,44.95
6210,7694,Product B,4,40.35
6211,5103,Product C,8,23.26
6212,4494,Product B,1,28.66
6213,7910,Product D,4,12.5
6214,9112,Product D,6,23.81
6215,2071,Product C,2,26.98
6216,2175,Product E,6,18.76
6217,99,Product E,6,35.54
6218,3589,Product B,1,25.37
6219,8752,Product C,3,14.97
6220,7699,Product A,5,43.48
6221,2213,Product D,3,26.57
6222,6772,Product A,10,25.97
6223,4339,Product D,1,43.34
6224,6123,Product D,2,43.1
6225,4,Product A,8,39.12
6226,2486,Product E,4,41.48
6227,8827,Product A,5,30.44
6228,91,Product E,8,47.23
6229,2685,Product A,8,4.1
6230,6147,Product C,9,40.23
6231,8843,Product C,3,14.76
6232,9916,Product C,8,47.79
6233,3898,Product B,1,47.22
6234,1014,Product A,4,19.79
6235,3520,Product C,6,10.28
6236,8521,Product D,10,9.28
6237,2881,Product D,6,17.94
6238,3829,Product C,4,41.22
6239,7258,Product D,4,7.32
6240,9468,Product A,9,22.88
6241,5526,Product E,4,38.81
6242,3697,Product C,10,15.39
6243,8283,Product A,5,4.4
6244,8096,Product B,2,7.94
6245,9947,Product E,9,25.68
6246,9312,Product A,2,13.83
6247,7108,Product D,2,45.79
6248,521,Product C,1,41.55
6249,3996,Product A,10,32.52
6250,4042,Product A,2,24.69
6251,7983,Product B,8,10.6
6252,8771,Product B,5,22.86
6253,8034,Product C,1,4.64
6254,1183,Product C,8,9.65
6255,3674,Product B,9,10.46
6256,1413,Product D,5,43.07
6257,2728,Product B,1,40.19
6258,2601,Product E,4,28.67
6259,2466,Product E,4,4.82
6260,7553,Product E,6,8.85
6261,80,Product E,6,18.24
6262,9575,Product E,3,21.06
6263,3401,Product C,4,3.3
6264,9875,Product B,2,24.98
6265,1285,Product A,6,22.53
6266,2246,Product A,8,9.0
6267,578,Product D,6,47.34
6268,6804,Product A,4,17.52
6269,4184,Product A,1,2.62
6270,2096,Product E,6,4.05
6271,6343,Product E,4,21.82
6272,5967,Product B,4,18.77
6273,1895,Product B,2,20.01
6274,4488,Product A,7,31.69
6275,9394,Product D,3,28.62
6276,8635,Product E,10,33.64
6277,4354,Product D,1,31.92
6278,9332,Product C,1,26.13
6279,8596,Product D,8,16.77
6280,2111,Product A,8,7.99
6281,1496,Product B,6,12.3
6282,3018,Product B,9,21.46
6283,3299,Product C,9,40.12
6284,2435,Product C,3,39.65
6285,341,Product B,9,31.67
6286,604,Product E,4,2.23
6287,2589,Product A,2,35.41
6288,7701,Product D,7,1.3
6289,6279,Product E,4,40.89
6290,9890,Product D,1,19.78
6291,6896,Product C,5,41.38
6292,1969,Product B,7,20.0
6293,2131,Product A,1,35.94
6294,9148,Product E,1,27.8
6295,5928,Product C,1,41.46
6296,3483,Product A,3,8.61
6297,8243,Product E,10,48.5
6298,6153,Product E,1,43.84
6299,1067,Product E,6,20.1
6300,1598,Product E,6,29.58
6301,7991,Product D,5,15.39
6302,6835,Product D,5,39.63
6303,7690,Product C,4,35.02
6304,1046,Product B,9,46.39
6305,9369,Product C,5,25.25
6306,3494,Product E,10,34.25
6307,1809,Product E,7,20.24
6308,4429,Product B,7,38.02
6309,8263,Product B,9,14.08
6310,3476,Product A,1,46.17
6311,1336,Product D,4,14.72
6312,7270,Product B,6,35.32
6313,1691,Product E,1,30.03
6314,7634,Product A,1,10.49
6315,5493,Product D,1,19.27
6316,7809,Product B,6,26.15
6317,3895,Product A,6,22.42
6318,9186,Product A,4,2.15
6319,7061,Product B,5,23.84
6320,6421,Product B,5,33.46
6321,3062,Product D,5,41.72
6322,7160,Product C,9,12.34
6323,2807,Product A,2,30.61
6324,3244,Product A,9,15.53
6325,2126,Product B,1,9.06
6326,696,Product D,10,23.59
6327,7392,Product E,1,25.88
6328,2643,Product E,5,34.51
6329,9854,Product C,8,16.63
6330,8661,Product C,3,2.6
6331,9807,Product C,9,36.88
6332,9458,Product B,8,49.94
6333,9653,Product C,8,18.45
6334,3503,Product D,6,32.82
6335,1773,Product D,4,46.29
6336,7366,Product E,5,23.67
6337,9335,Product C,3,48.44
6338,7936,Product E,2,18.64
6339,9768,Product E,1,15.87
6340,9872,Product A,8,13.67
6341,8098,Product A,6,10.75
6342,1773,Product D,9,20.41
6343,4203,Product C,2,49.73
6344,2852,Product C,2,32.72
6345,2709,Product E,2,15.97
6346,3214,Product C,5,17.8
6347,7040,Product E,6,47.3
6348,4005,Product D,8,48.83
6349,6404,Product B,4,29.6
6350,987,Product D,3,27.52
6351,7060,Product B,8,21.41
6352,9148,Product E,6,45.14
6353,5542,Product D,6,36.69
6354,2859,Product A,2,49.5
6355,6813,Product B,8,36.75
6356,3953,Product C,2,15.76
6357,3164,Product C,6,7.92
6358,8887,Product E,8,18.33
6359,2601,Product C,10,38.02
6360,2016,Product C,1,6.92
6361,4527,Product B,2,41.42
6362,8844,Product C,8,16.78
6363,9065,Product E,7,8.15
6364,4452,Product D,4,7.56
6365,6897,Product D,6,17.81
6366,5049,Product E,10,30.6
6367,4262,Product C,9,25.71
6368,1968,Product C,9,15.26
6369,7602,Product A,1,49.77
6370,5916,Product D,1,47.59
6371,3557,Product D,2,45.59
6372,9050,Product D,8,49.69
6373,7542,Product B,4,7.47
6374,6369,Product E,10,32.73
6375,5200,Product D,8,35.79
6376,8227,Product D,9,6.63
6377,8382,Product B,4,43.88
6378,8444,Product C,4,38.53
6379,1792,Product A,1,15.68
6380,6024,Product B,6,39.25
6381,8410,Product B,1,39.64
6382,3444,Product C,6,43.97
6383,3656,Product C,7,35.92
6384,8764,Product E,3,22.14
6385,4115,Product A,5,23.76
6386,7572,Product B,6,22.84
6387,4252,Product C,1,16.92
6388,6803,Product B,5,20.87
6389,3905,Product E,3,10.69
6390,4464,Product E,7,27.92
6391,5414,Product E,1,40.45
6392,1294,Product E,8,30.62
6393,4675,Product D,2,28.3
6394,6543,Product C,5,42.24
6395,1293,Product B,7,32.47
6396,7205,Product B,9,11.54
6397,4018,Product A,4,44.24
6398,8310,Product C,1,37.68
6399,3590,Product C,9,43.0
6400,9177,Product B,4,46.31
6401,2754,Product A,8,45.82
6402,2558,Product B,8,47.39
6403,2011,Product A,10,34.01
6404,4274,Product E,6,29.31
6405,4202,Product A,9,33.38
6406,2919,Product D,7,40.92
6407,6955,Product A,9,33.47
6408,3531,Product E,10,12.39
6409,2464,Product C,3,33.52
6410,5978,Product A,3,45.95
6411,6769,Product E,6,48.44
6412,3099,Product D,1,2.35
6413,4434,Product C,7,39.06
6414,4618,Product C,2,13.38
6415,2943,Product D,6,47.13
6416,4077,Product C,8,48.95
6417,3191,Product D,7,25.47
6418,6573,Product A,6,4.97
6419,9819,Product E,10,16.64
6420,7568,Product E,4,4.15
6421,4711,Product A,7,13.84
6422,2464,Product E,6,39.57
6423,6455,Product C,1,6.52
6424,4519,Product B,1,33.0
6425,218,Product E,2,42.93
6426,8591,Product E,5,39.26
6427,2402,Product D,7,48.93
6428,9347,Product D,10,13.17
6429,3483,Product A,9,13.92
6430,9267,Product C,5,1.88
6431,8212,Product A,10,7.97
6432,6709,Product C,2,47.97
6433,7985,Product B,4,42.98
6434,2173,Product E,2,23.0
6435,4223,Product D,6,10.15
6436,3635,Product A,1,16.91
6437,2052,Product E,7,24.19
6438,1405,Product D,8,10.71
6439,2983,Product D,8,8.77
6440,2688,Product A,7,12.91
6441,8789,Product D,2,44.89
6442,6174,Product B,3,13.66
6443,8255,Product D,4,38.4
6444,9734,Product E,10,34.67
6445,8712,Product E,3,49.51
6446,433,Product D,7,21.55
6447,3976,Product A,1,33.73
6448,8633,Product E,10,48.05
6449,4984,Product A,6,13.75
6450,2042,Product E,9,22.16
6451,8478,Product D,9,13.72
6452,6310,Product B,6,28.85
6453,2445,Product E,2,48.49
6454,1076,Product B,8,22.1
6455,5155,Product D,8,40.79
6456,4635,Product C,1,20.41
6457,2301,Product A,10,32.08
6458,4412,Product D,7,39.27
6459,3747,Product A,5,23.85
6460,6363,Product A,3,46.94
6461,7511,Product E,10,39.7
6462,8132,Product E,4,17.15
6463,8653,Product A,6,35.28
6464,2888,Product C,2,20.23
6465,3117,Product C,5,13.52
6466,6015,Product C,8,3.88
6467,7219,Product B,8,19.6
6468,4947,Product E,4,31.94
6469,5329,Product E,2,20.87
6470,6077,Product C,10,34.34
6471,2937,Product A,7,24.79
6472,8089,Product C,10,37.58
6473,5010,Product E,4,11.89
6474,7440,Product D,6,16.22
6475,8782,Product C,8,22.86
6476,6332,Product B,1,38.14
6477,4689,Product E,6,44.18
6478,2390,Product A,4,40.18
6479,4,Product D,8,21.21
6480,4865,Product D,8,28.34
6481,3002,Product D,5,44.46
6482,2420,Product A,6,39.75
6483,7296,Product B,1,38.42
6484,1819,Product B,1,8.49
6485,866,Product C,3,42.49
6486,3085,Product A,10,20.83
6487,8400,Product D,10,6.02
6488,9970,Product C,6,18.27
6489,3751,Product B,1,4.66
6490,7815,Product B,3,43.44
6491,635,Product B,8,36.16
6492,4586,Product E,4,8.64
6493,9625,Product A,5,35.77
6494,6998,Product E,9,7.91
6495,9000,Product A,3,36.24
6496,4207,Product E,10,26.27
6497,4606,Product D,5,16.01
6498,5362,Product B,1,5.29
6499,9037,Product D,5,19.4
6500,1666,Product D,1,35.88
6501,1039,Product E,5,13.57
6502,993,Product C,3,44.41
6503,2659,Product E,8,37.31
6504,1287,Product B,5,38.31
6505,3265,Product C,7,33.26
6506,7672,Product B,2,1.61
6507,3975,Product B,7,20.71
6508,1169,Product D,4,37.05
6509,491,Product E,1,41.93
6510,9119,Product B,8,27.38
6511,5342,Product E,9,4.84
6512,5295,Product C,3,5.41
6513,9272,Product B,5,49.25
6514,5395,Product C,9,43.39
6515,3859,Product A,10,18.76
6516,1442,Product C,3,2.66
6517,9685,Product B,9,49.52
6518,8966,Product C,10,41.49
6519,1889,Product B,10,15.58
6520,2358,Product D,1,43.35
6521,5051,Product B,6,3.06
6522,9711,Product C,7,35.81
6523,1009,Product E,10,8.51
6524,5599,Product C,4,31.49
6525,2611,Product D,2,20.24
6526,6431,Product C,10,3.65
6527,11,Product E,8,47.64
6528,7643,Product E,10,20.46
6529,8016,Product E,4,47.79
6530,5659,Product D,2,13.12
6531,8751,Product D,8,29.41
6532,4946,Product E,10,22.31
6533,3191,Product A,8,15.86
6534,3723,Product B,9,38.21
6535,5475,Product E,10,38.88
6536,4046,Product B,2,44.56
6537,9783,Product D,6,28.25
6538,8744,Product C,1,1.85
6539,3054,Product C,2,48.53
6540,887,Product C,5,48.51
6541,474,Product D,9,45.41
6542,1411,Product C,8,42.16
6543,6219,Product E,2,26.65
6544,1135,Product C,5,44.97
6545,9510,Product B,2,36.44
6546,4571,Product A,4,9.36
6547,3063,Product E,7,22.44
6548,4620,Product C,9,34.16
6549,879,Product C,3,11.69
6550,9485,Product A,3,10.6
6551,8168,Product A,10,1.67
6552,3690,Product B,2,11.95
6553,3443,Product C,7,30.69
6554,2972,Product C,2,13.3
6555,8242,Product B,8,19.87
6556,3004,Product E,7,44.72
6557,5962,Product B,6,15.07
6558,8182,Product B,5,28.18
6559,1362,Product E,4,13.99
6560,3295,Product E,5,38.85
6561,6171,Product D,3,8.04
6562,932,Product E,7,30.53
6563,1526,Product A,2,49.23
6564,968,Product B,8,25.59
6565,9078,Product C,1,23.29
6566,406,Product E,5,20.03
6567,9804,Product B,4,18.96
6568,868,Product A,3,16.66
6569,73,Product D,7,36.03
6570,7166,Product A,5,33.79
6571,6539,Product D,1,21.16
6572,8500,Product A,2,15.46
6573,8936,Product E,1,44.78
6574,9464,Product D,5,11.47
6575,5915,Product A,6,6.25
6576,7887,Product E,9,5.21
6577,5044,Product C,10,9.44
6578,5993,Product D,9,33.35
6579,9071,Product A,6,21.2
6580,5406,Product C,9,17.52
6581,6313,Product C,10,36.15
6582,4105,Product E,1,6.04
6583,6580,Product B,7,40.69
6584,9038,Product E,6,9.63
6585,8397,Product A,7,47.62
6586,1121,Product C,4,24.8
6587,4245,Product D,3,16.73
6588,8256,Product D,4,13.29
6589,1928,Product A,1,40.37
6590,8781,Product D,8,8.08
6591,6531,Product D,1,18.73
6592,7393,Product B,9,47.54
6593,4255,Product E,8,24.14
6594,1173,Product C,3,41.43
6595,7037,Product D,2,37.73
6596,1817,Product A,8,30.88
6597,1644,Product D,4,42.75
6598,8231,Product B,5,20.38
6599,7882,Product D,3,9.8
6600,2128,Product B,9,10.36
6601,1204,Product A,9,35.64
6602,8810,Product B,10,3.14
6603,2294,Product A,7,17.83
6604,7241,Product C,3,32.44
6605,9435,Product E,3,42.34
6606,7255,Product E,7,31.04
6607,4011,Product E,6,28.98
6608,1372,Product D,10,20.78
6609,7780,Product D,10,8.31
6610,8947,Product A,4,16.97
6611,3705,Product C,7,6.48
6612,5517,Product E,8,25.93
6613,957,Product A,4,37.72
6614,1254,Product E,4,36.45
6615,9401,Product A,1,11.22
6616,5284,Product E,10,24.77
6617,9232,Product B,1,28.94
6618,9971,Product D,4,5.66
6619,4323,Product B,7,43.41
6620,1207,Product C,10,45.17
6621,8450,Product B,3,14.23
6622,2103,Product A,8,36.32
6623,6491,Product A,3,7.52
6624,2235,Product B,3,21.95
6625,8904,Product B,8,41.76
6626,4190,Product B,6,42.36
6627,8821,Product B,10,42.59
6628,190,Product A,7,9.02
6629,4549,Product A,1,35.08
6630,7457,Product A,6,19.55
6631,3259,Product C,9,33.67
6632,8758,Product C,5,5.37
6633,9312,Product E,1,19.61
6634,2938,Product E,1,34.57
6635,9685,Product C,3,43.0
6636,5879,Product C,3,3.63
6637,1396,Product C,6,31.59
6638,493,Product B,1,35.79
6639,1513,Product A,6,41.46
6640,8005,Product A,8,11.54
6641,5048,Product E,1,34.21
6642,881,Product E,4,38.87
6643,1693,Product E,4,6.34
6644,4899,Product D,8,39.18
6645,6332,Product E,7,6.21
6646,7154,Product E,9,12.35
6647,3117,Product E,4,14.61
6648,1901,Product A,10,37.58
6649,7595,Product E,3,30.85
6650,148,Product E,8,3.63
6651,1846,Product E,4,8.99
6652,8619,Product D,9,2.86
6653,8768,Product B,2,29.71
6654,1889,Product B,5,26.92
6655,5268,Product D,9,40.79
6656,7823,Product A,5,45.16
6657,7888,Product A,10,28.46
6658,4527,Product E,8,13.24
6659,9560,Product C,7,49.82
6660,3472,Product A,6,23.29
6661,7312,Product E,2,48.55
6662,2383,Product D,5,11.54
6663,8248,Product B,2,23.58
6664,2746,Product D,3,9.67
6665,2086,Product A,4,14.61
6666,9167,Product C,9,8.03
6667,9038,Product B,5,9.39
6668,5408,Product B,10,21.17
6669,8220,Product E,4,8.57
6670,7434,Product D,3,40.22
6671,8409,Product B,4,12.61
6672,6773,Product C,8,34.03
6673,7817,Product B,5,9.23
6674,3620,Product E,3,43.13
6675,8257,Product D,7,43.65
6676,3095,Product E,10,38.17
6677,3822,Product A,5,41.83
6678,7850,Product C,9,4.83
6679,5289,Product E,8,34.98
6680,1903,Product E,4,38.43
6681,5998,Product D,6,29.55
6682,5103,Product D,6,39.38
6683,4646,Product D,3,35.93
6684,7831,Product E,8,18.4
6685,6015,Product D,2,28.29
6686,4685,Product E,8,8.67
6687,1273,Product D,7,48.59
6688,892,Product B,1,41.3
6689,3075,Product A,10,33.87
6690,6200,Product C,3,49.89
6691,2636,Product A,8,16.06
6692,4526,Product D,4,16.8
6693,1556,Product A,6,47.54
6694,3646,Product C,7,34.31
6695,6179,Product A,5,35.2
6696,6492,Product E,9,6.02
6697,7812,Product C,9,34.85
6698,8674,Product B,1,30.25
6699,2868,Product C,1,33.68
6700,4903,Product D,3,45.93
6701,3899,Product D,4,44.0
6702,119,Product B,4,41.29
6703,4589,Product C,10,31.73
6704,1590,Product A,4,16.01
6705,5929,Product E,9,49.11
6706,4929,Product A,3,27.64
6707,4142,Product B,3,49.97
6708,6136,Product A,3,25.77
6709,1738,Product D,2,34.68
6710,2240,Product A,3,25.34
6711,7941,Product B,1,19.73
6712,5104,Product A,7,11.39
6713,6316,Product A,5,14.79
6714,36,Product C,2,8.68
6715,6721,Product D,7,36.44
6716,2143,Product A,2,27.55
6717,4331,Product A,8,7.68
6718,3068,Product E,5,30.33
6719,6901,Product E,8,27.96
6720,9196,Product C,7,42.56
6721,2350,Product A,4,1.6
6722,14,Product C,2,48.05
6723,4835,Product E,9,5.37
6724,8861,Product D,1,4.5
6725,6866,Product A,8,34.48
6726,5776,Product A,3,8.14
6727,376,Product D,3,31.91
6728,3530,Product E,1,31.29
6729,6408,Product A,3,31.79
6730,7216,Product D,1,34.57
6731,7465,Product A,2,35.42
6732,1654,Product B,5,13.88
6733,8052,Product B,6,15.85
6734,8179,Product D,3,30.02
6735,8951,Product D,8,19.28
6736,3096,Product E,3,20.8
6737,4239,Product A,9,39.74
6738,8770,Product B,1,33.58
6739,9602,Product C,5,18.91
6740,5497,Product E,9,1.91
6741,4721,Product B,1,19.95
6742,1058,Product D,5,1.28
6743,3821,Product A,8,47.75
6744,2626,Product A,1,8.79
6745,813,Product C,5,40.73
6746,4035,Product A,4,34.8
6747,8065,Product E,1,27.72
6748,7130,Product B,4,9.8
6749,1900,Product A,4,20.54
6750,6262,Product A,4,43.38
6751,5597,Product D,6,41.04
6752,229,Product E,9,28.69
6753,7422,Product B,8,29.86
6754,1346,Product C,6,1.06
6755,1128,Product E,5,20.22
6756,9047,Product D,10,47.97
6757,3520,Product E,10,7.43
6758,5341,Product B,1,22.52
6759,9584,Product B,4,20.74
6760,3829,Product C,10,18.19
6761,719,Product E,1,24.28
6762,6812,Product B,6,1.35
6763,1627,Product D,10,47.06
6764,9935,Product E,10,31.25
6765,9566,Product B,4,39.98
6766,4603,Product A,6,45.01
6767,3039,Product D,2,43.51
6768,2678,Product C,4,33.77
6769,2366,Product D,8,21.69
6770,4585,Product E,9,43.27
6771,2699,Product C,3,12.11
6772,7640,Product C,5,7.87
6773,9798,Product C,1,37.51
6774,2521,Product D,1,41.61
6775,8685,Product B,8,39.55
6776,9506,Product D,1,11.39
6777,7327,Product C,2,31.34
6778,339,Product E,5,9.23
6779,8381,Product C,10,34.28
6780,9519,Product D,5,8.31
6781,5781,Product A,6,8.54
6782,3583,Product D,5,31.82
6783,3991,Product D,4,43.45
6784,3164,Product B,1,29.46
6785,5639,Product E,5,46.03
6786,259,Product C,8,11.0
6787,398,Product C,1,43.11
6788,4659,Product C,5,41.85
6789,7901,Product A,6,19.09
6790,5135,Product B,4,19.22
6791,276,Product C,8,38.59
6792,8305,Product B,7,23.97
6793,6260,Product D,9,11.32
6794,776,Product A,10,32.81
6795,6555,Product B,3,17.87
6796,679,Product D,9,6.03
